,Year,DOC_Loss(gC/day/m2)_Delineated_Average,Step,NH4_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
1627,2002,0.0018056454136967,1627,9.099372846321784e-07,0.0330490134656429,1.8148171875509437e-05,4.194051825834322e-07,0.005158986896276286,17.787498,0.0012897467240690714
1628,2002,0.001690826844424,1628,8.89996613295807e-07,0.0294150579720735,1.6406298527726904e-05,4.15525022390284e-07,0.004830933841211429,18.2375,0.0012077334603028571
1629,2002,0.0016711709322407,1629,9.178934305964504e-07,0.0285201147198677,1.571849497850053e-05,4.444799515113118e-07,0.004774774092116286,17.412498,0.0011936935230290715
1630,2002,0.0017050853930413,1630,9.70018618318136e-07,0.0278778113424778,1.5633873772458173e-05,4.943912585986254e-07,0.004871672551546572,16.0625,0.001217918137886643
1631,2002,0.0016196322394534,1631,9.450885727346758e-07,0.0252185184508562,1.434943169442704e-05,4.775919251187588e-07,0.004627520684152572,18.837502,0.001156880171038143
1632,2002,0.0015338584780693,1632,9.151095241577424e-07,0.0227921474725008,1.3142323041392956e-05,4.6757071459069277e-07,0.004382452794483714,18.912498,0.0010956131986209286
1633,2002,0.001481243292801,1633,9.04543583146733e-07,0.0213541109114885,1.2334105122135952e-05,4.912919280286587e-07,0.004232123693717143,17.787498,0.0010580309234292857
1634,2002,0.0016625234857201,1634,1.037057245412143e-06,0.024621307849884,1.3471115380525587e-05,5.850690740771824e-07,0.004750067102057429,17.412498,0.0011875167755143572
1635,2002,0.0021666160319,1635,1.3625256087834714e-06,0.0318775400519371,1.7050357200787403e-05,7.599938953717356e-07,0.006190331519714287,18.162498,0.0015475828799285717
1636,2002,0.0024092781823128,1636,1.5208147488010582e-06,0.0337335467338562,1.837579839047976e-05,7.841509841455263e-07,0.006883651949465144,19.212502,0.001720912987366286
1637,2002,0.0022854954004287,1637,1.4478761158898124e-06,0.0304182171821594,1.6871263142093085e-05,6.725977073074318e-07,0.006529986858367714,20.037498,0.0016324967145919286
1638,2002,0.0021919917780905,1638,1.403877263328468e-06,0.0285355504602193,1.5787103620823473e-05,7.31678994725371e-07,0.006262833651687143,17.712502,0.0015657084129217858
1639,2002,0.0021611095871776,1639,1.3972623946756355e-06,0.0271063204854726,1.5238082596624736e-05,8.125282988658e-07,0.006174598820507429,16.7375,0.0015436497051268573
1640,2002,0.002041749889031,1640,1.3207304618845228e-06,0.0244960263371467,1.3977864909975324e-05,7.125240131244936e-07,0.005833571111517144,19.8875,0.001458392777879286
1641,2002,0.0019233961356803,1641,1.2418365713529056e-06,0.0220895465463399,1.27791481645545e-05,6.217862278390385e-07,0.005495417530515144,20.337502,0.001373854382628786
1642,2002,0.0018079234287142,1642,1.178564275505778e-06,0.0202117227017879,1.1802870176325088e-05,6.792769795538334e-07,0.005165495510612,15.987499,0.001291373877653
1643,2002,0.0017257678555324,1643,1.1312931746942922e-06,0.0187174547463655,1.1044173334084915e-05,7.217084316835098e-07,0.004930765301521143,17.1875,0.0012326913253802858
1644,2002,0.0017145612509921,1644,1.121724494623777e-06,0.018260957673192,1.0686940186133144e-05,6.955065714464581e-07,0.004898746431406,19.7375,0.0012246866078515
1645,2002,0.0019266235176473,1645,1.2520284826678107e-06,0.0207185056060552,1.168378639704315e-05,7.035657176857057e-07,0.005504638621849429,20.1125,0.0013761596554623572
1646,2002,0.0021628777030855,1646,1.386681560688885e-06,0.0220659188926219,1.276636521652108e-05,7.194487352535361e-07,0.006179650580244287,20.412498,0.0015449126450610717
1647,2002,0.002052299445495,1647,1.30092507788504e-06,0.0201320126652717,1.1771352546929847e-05,6.155289611342596e-07,0.005863712701414286,21.537498,0.0014659281753535715
1648,2002,0.0023377407342195,1648,1.4624747564084828e-06,0.0240385886281728,1.3023482097196393e-05,6.419767260013032e-07,0.006679259240627143,21.537498,0.0016698148101567858
1649,2002,0.0029626153409481,1649,1.824820515139436e-06,0.0291791185736656,1.616625377209857e-05,9.461468266636076e-07,0.008464615259851715,18.462502,0.0021161538149629287
1650,2002,0.0029383485671132,1650,1.7847426079242723e-06,0.0282207280397415,1.5639241610188037e-05,8.750062079343479e-07,0.008395281620323429,20.712502,0.0020988204050808573
1651,2002,0.0029932085890322,1651,1.7869996327135595e-06,0.0280031263828277,1.5525884009548463e-05,8.34532727367332e-07,0.008552024540092,21.3125,0.002138006135023
1652,2002,0.004787181969732,1652,2.813814035107498e-06,0.05296066775918,2.420539385639131e-05,1.249556476068392e-06,0.013677662770662858,20.787498,0.0034194156926657146
1653,2002,0.0206510592252016,1653,1.2011290891678073e-05,0.2862040102481842,0.00010230830957880244,4.8794850044942e-06,0.05900302635771886,19.587502,0.014750756589429715
1654,2002,0.0420856550335884,1654,2.3895918275229636e-05,0.5133959650993347,0.0002051817427854985,9.79883952823002e-06,0.12024472866739544,19.5125,0.03006118216684886
1655,2002,0.0243064723908901,1655,1.3636419680551626e-05,0.2844569683074951,0.00011718460882548244,5.737284482165705e-06,0.06944706397397173,18.9875,0.01736176599349293
1656,2002,0.0232360698282718,1656,1.2916770174342672e-05,0.2760615348815918,0.00011043659469578417,5.454365691548446e-06,0.06638877093791944,18.837502,0.01659719273447986
1657,2002,0.0400401428341865,1657,2.2308553525363092e-05,0.5367460250854492,0.0001883284712675959,8.997138138511218e-06,0.11440040809767572,17.6375,0.02860010202441893
1658,2002,0.0471173673868179,1658,2.5924677174771205e-05,0.5554796457290649,0.00022046195226721463,1.1727701348718256e-05,0.13462104967662258,16.5875,0.033655262419155646
1659,2002,0.0235382784157991,1659,1.2814007277484052e-05,0.2594348788261413,0.00010882565402425826,5.546185093407985e-06,0.0672522240451403,19.287498,0.016813056011285073
1660,2002,0.0181177034974098,1660,9.7322954388801e-06,0.1936119198799133,8.211935346480459e-05,4.063532742293319e-06,0.051764867135456576,20.412498,0.012941216783864144
1661,2002,0.0159477163106203,1661,8.398590580327436e-06,0.1613381654024124,7.070969877531752e-05,3.476176061667502e-06,0.04556490374462943,21.2375,0.011391225936157358
1662,2002,0.0129011087119579,1662,6.637850674451329e-06,0.1227426901459693,5.589737338596024e-05,2.798593641273328e-06,0.036860310605594006,21.912498,0.009215077651398501
1663,2002,0.0108473850414156,1663,5.4466727306135e-06,0.099155269563198,4.590429307427257e-05,2.380854539296706e-06,0.030992528689758856,22.287498,0.007748132172439714
1664,2002,0.0108709512278437,1664,5.33152706339024e-06,0.0993076339364051,4.498854832490906e-05,2.430037966405507e-06,0.031059860650982003,21.7625,0.007764965162745501
1665,2002,0.0114771267399191,1665,5.472994871524861e-06,0.1010560020804405,4.648170215659775e-05,2.6043371690320782e-06,0.032791790685483144,21.837502,0.008197947671370786
1666,2002,0.011904165148735,1666,5.540480742638465e-06,0.1057732552289962,4.725483813672327e-05,2.7467053769214544e-06,0.034011900424957144,21.3125,0.008502975106239286
1667,2002,0.0144577492028474,1667,6.567698164872127e-06,0.1298264116048813,5.6347362260567024e-05,3.36017774316133e-06,0.041307854865278285,20.712502,0.010326963716319571
1668,2002,0.0195005796849727,1668,8.683109626872465e-06,0.1833981871604919,7.477802137145773e-05,4.508620804699604e-06,0.05571594195706486,20.1125,0.013928985489266216
1669,2002,0.0282819364219903,1669,1.2401388630678412e-05,0.2735328376293182,0.00010718896373873577,6.547849352500634e-06,0.080805532634258,18.462502,0.0202013831585645
1670,2002,0.0385233275592327,1670,1.6762785890023224e-05,0.3869501054286957,0.0001449340779799968,8.987091860035434e-06,0.1100666501692363,17.2625,0.027516662542309073
1671,2002,0.0577914007008075,1671,2.5269313482567668e-05,0.6199443936347961,0.0002172326494473964,1.5402967619593255e-05,0.16511828771659287,14.5625,0.04127957192914822
1672,2002,0.0559601038694381,1672,2.4368266167584807e-05,0.5456127524375916,0.0002103913138853386,1.661834176047705e-05,0.15988601105553746,15.4625,0.039971502763884365
1673,2002,0.0303780548274517,1673,1.323423748544883e-05,0.2782621085643768,0.0001138560110121034,9.964769560610875e-06,0.08679444236414771,15.762501,0.021698610591036928
1674,2002,0.0207670219242572,1674,9.034036338562146e-06,0.1812810450792312,7.715743413427845e-05,6.921920430613682e-06,0.05933434835502057,16.8875,0.014833587088755143
1675,2002,0.0159893222153186,1675,6.918131020938745e-06,0.1333755105733871,5.865130879101344e-05,4.593551238940563e-06,0.04568377775805314,18.7625,0.011420944439513286
1676,2002,0.017011571675539,1676,7.343584456975805e-06,0.1502339392900467,6.1425133026205e-05,4.117316166230012e-06,0.048604490501540004,19.4375,0.012151122625385001
1677,2002,0.0220355447381734,1677,9.45232477533864e-06,0.1905104964971542,7.853010902181268e-05,5.031173714087345e-06,0.062958699251924,17.787498,0.015739674812981
1678,2002,0.0194033347070217,1678,8.25142615212826e-06,0.1594020873308181,6.835407839389518e-05,4.049689323437633e-06,0.05543809916291915,18.912498,0.013859524790729787
1679,2002,0.016199043020606,1679,6.850690169812879e-06,0.1310019046068191,5.64409165235702e-05,3.245628704462433e-06,0.04628298005887429,18.6125,0.011570745014718572
1680,2002,0.014861668460071,1680,6.238245987333357e-06,0.1166767925024032,5.118707485962659e-05,2.9370371521508787e-06,0.042461909885917144,18.537498,0.010615477471479286
1681,2002,0.0139216538518667,1681,5.80773576075444e-06,0.1086224466562271,4.739601718029007e-05,2.719993744904059e-06,0.039776153862476286,18.537498,0.009944038465619072
1682,2002,0.0149273118004202,1682,6.208869763213443e-06,0.1177594810724258,5.029665044276044e-05,3.344412789374473e-06,0.04264946228691486,16.8125,0.010662365571728715
1683,2002,0.0149970483034849,1683,6.193442459334619e-06,0.1134848669171333,5.001836325391196e-05,3.489054279270931e-06,0.04284870943852829,17.712502,0.010712177359632072
1684,2002,0.0125697860494256,1684,5.151120603841264e-06,0.0922378599643707,4.148340303800069e-05,2.659368419699604e-06,0.03591367442693029,19.3625,0.008978418606732572
1685,2002,0.0171470176428556,1685,6.990726433286909e-06,0.1455749720335006,5.558760676649399e-05,3.1652646157454e-06,0.04899147897958743,20.1875,0.012247869744896858
1686,2002,0.0307655651122331,1686,1.238042204931844e-05,0.2516418695449829,9.820811828831212e-05,5.187255737837404e-06,0.0879016146063803,19.1375,0.021975403651595074
1687,2002,0.0320781543850898,1687,1.2803569006791804e-05,0.2616944015026092,0.00010153777111554518,5.169410087546567e-06,0.09165186967168515,19.0625,0.022912967417921287
1688,2002,0.028084484860301,1688,1.1061580153182147e-05,0.2157149910926818,8.818743663141504e-05,4.424838607519632e-06,0.08024138531514573,19.662498,0.020060346328786432
1689,2002,0.0216495469212532,1689,8.426265594607685e-06,0.1636713743209839,6.742975529050454e-05,3.397354248591e-06,0.061855848346437724,20.2625,0.015463962086609431
1690,2002,0.0185364112257957,1690,7.106457815098111e-06,0.1354637295007705,5.7151413784595206e-05,2.930614073193283e-06,0.05296117493084486,20.412498,0.013240293732711215
1691,2002,0.016145197674632,1691,6.113074505265104e-06,0.1168883070349693,4.93368243041914e-05,2.6533566597208846e-06,0.046129136213234286,19.3625,0.011532284053308571
1692,2002,0.0151423038914799,1692,5.66278504265938e-06,0.1079787835478782,4.583525151247159e-05,2.620515715534566e-06,0.043263725404228286,18.837502,0.010815931351057071
1693,2002,0.0140296481549739,1693,5.189223884372041e-06,0.0980778560042381,4.211473060422577e-05,2.655416892594076e-06,0.04008470901421115,18.3125,0.010021177253552787
1694,2002,0.0132881673052906,1694,4.878947493125452e-06,0.0930092111229896,3.959106106776744e-05,2.9480970624717884e-06,0.03796619230083029,17.2625,0.009491548075207572
1695,2002,0.012613552622497,1695,4.599610747391125e-06,0.0854814052581787,3.732745608431287e-05,3.2270575047732564e-06,0.03603872177856286,16.8125,0.009009680444640716
1696,2002,0.0112782772630453,1696,4.0967897803056985e-06,0.0758641213178634,3.3201904443558306e-05,3.200467972419574e-06,0.032223649322986575,17.037498,0.008055912330746644
1697,2002,0.0109910499304533,1697,3.9742230910633225e-06,0.0744622573256492,3.2070853194454685e-05,3.207921281500603e-06,0.03140299980129515,17.712502,0.007850749950323787
1698,2002,0.0113362269476056,1698,4.072873707627878e-06,0.0755012929439544,3.2722298783482984e-05,3.3208157219632994e-06,0.032389219850301715,17.8625,0.008097304962575429
1699,2002,0.0112010287120938,1699,4.006455583294155e-06,0.0733978599309921,3.2060572266345844e-05,3.4667568797885906e-06,0.03200293917741086,17.1875,0.008000734794352714
1700,2002,0.0133051509037613,1700,4.765307949128328e-06,0.0938092768192291,3.765397923416458e-05,4.411446752783377e-06,0.03801471686788943,14.862499,0.009503679216972358
1701,2002,0.0188387893140316,1701,6.714356459269766e-06,0.129733458161354,5.253254494164139e-05,6.173896508698817e-06,0.05382511232580458,16.5875,0.013456278081451145
1702,2002,0.02087720669806,1702,7.416186235786881e-06,0.1420673727989196,5.769894778495655e-05,6.105761258368148e-06,0.05964916199445715,17.712502,0.014912290498614287
1703,2002,0.0193509235978126,1703,6.849030341982143e-06,0.1262717247009277,5.320221316651441e-05,5.344509645510698e-06,0.05528835313660743,17.712502,0.013822088284151858
1704,2002,0.0160529948770999,1704,5.6839371609385125e-06,0.1032784432172775,4.407341475598514e-05,4.717355750472052e-06,0.04586569964885686,16.5125,0.011466424912214215
1705,2002,0.0137955425307154,1705,4.87462193632382e-06,0.0874601155519485,3.772677882807329e-05,3.843879312626086e-06,0.039415835802044004,18.162498,0.009853958950511001
1706,2002,0.0121096996590495,1706,4.252332473697607e-06,0.0754866749048233,3.287909567006864e-05,2.803040615617647e-06,0.03459914188299858,20.1875,0.008649785470749644
1707,2002,0.0191798284649848,1707,6.70577128403238e-06,0.1495590656995773,5.086951205157675e-05,3.651578481367324e-06,0.05479950989995658,18.537498,0.013699877474989144
1708,2002,0.0551255755126476,1708,1.9232100385124795e-05,0.4268452227115631,0.0001437258906662464,1.0825832760019694e-05,0.1575016443218503,14.487499,0.03937541108046257
1709,2002,0.077286846935749,1709,2.7053203666582704e-05,0.5776956081390381,0.00020193324598949405,1.5388168321806006e-05,0.2208195626735686,15.387501,0.05520489066839215
1710,2002,0.0592362731695175,1710,2.079686055367347e-05,0.4279241859912872,0.0001560099481139332,1.062466162693454e-05,0.16924649477005002,17.412498,0.042311623692512505
1711,2002,0.0398918353021144,1711,1.404287922923686e-05,0.2833593785762787,0.00010597179061733186,7.110868409654358e-06,0.11397667229175544,17.337502,0.02849416807293886
1712,2002,0.0329722873866558,1712,1.1670601452351548e-05,0.2463806718587875,8.788768900558352e-05,6.4133901105378754e-06,0.09420653539044516,16.1375,0.02355163384761129
1713,2002,0.0340592004358768,1713,1.20924605653272e-05,0.2532218694686889,9.0432156866882e-05,7.267682576639345e-06,0.09731200124536228,14.7875,0.02432800031134057
1714,2002,0.0305712725967168,1714,1.090383648261195e-05,0.2214308381080627,8.138357225107029e-05,7.158473636081908e-06,0.08734649313347657,14.4125,0.021836623283369144
1715,2002,0.0244886837899684,1715,8.85335339262383e-06,0.1793994754552841,6.596304592676461e-05,6.275472060224274e-06,0.06996766797133828,8.7125,0.01749191699283457
1716,2002,0.020191702991724,1716,7.366653335338924e-06,0.1487748324871063,5.476209844346158e-05,5.4540601013286505e-06,0.05769057997635429,15.0875,0.014422644994088572
1717,2002,0.0169980488717556,1717,6.238558853510767e-06,0.1256734579801559,4.6201254008337855e-05,4.582136170938611e-06,0.04856585391930172,17.1875,0.01214146347982543
1718,2002,0.0147669008001685,1718,5.446099294204032e-06,0.1089133024215698,4.003214053227566e-05,4.066562269144924e-06,0.042191145143338576,16.8125,0.010547786285834644
1719,2002,0.0130353383719921,1719,4.812792212760542e-06,0.0937788337469101,3.504347478155978e-05,3.422143208808848e-06,0.03724382391997743,18.162498,0.009310955979994357
1720,2002,0.011445784009993,1720,4.2259493966412265e-06,0.0806839242577552,3.053169712075032e-05,2.935488510047435e-06,0.03270224002855143,18.2375,0.008175560007137858
1721,2002,0.0101501736789941,1721,3.739854037121404e-06,0.0700559467077255,2.6843468731385656e-05,2.490799033694202e-06,0.029000496225697434,18.7625,0.007250124056424358
1722,2002,0.0091004883870482,1722,3.3391884244338144e-06,0.0613389238715171,2.3833545128582045e-05,2.124862021446461e-06,0.026001395391566286,19.1375,0.006500348847891572
1723,2002,0.0092347841709852,1723,3.366775217727991e-06,0.064455822110176,2.3707199943601157e-05,2.1412179194157943e-06,0.026385097631386287,18.2375,0.006596274407846572
1724,2002,0.0117427669465541,1724,4.2406127249705605e-06,0.0805812925100326,2.921534542110749e-05,2.8052995730831758e-06,0.03355076270444029,15.5375,0.008387690676110072
1725,2002,0.0139797767624259,1725,5.007924755773274e-06,0.0858174487948417,3.408851625863463e-05,3.468607474133023e-06,0.03994221932121686,15.987499,0.009985554830304215
1726,2002,0.0133058484643697,1726,4.752544100483647e-06,0.0790517553687095,3.2234245736617595e-05,3.4699066873145057e-06,0.03801670989819914,16.5875,0.009504177474549786
1727,2002,0.0119909206405282,1727,4.272529167792527e-06,0.0696211233735084,2.8931839551660232e-05,3.2693080811441178e-06,0.034259773258652,16.9625,0.008564943314663
1728,2002,0.0106352632865309,1728,3.77519950234273e-06,0.0608641915023326,2.554509228502866e-05,2.8894012302771444e-06,0.03038646653294543,18.162498,0.007596616633236358
1729,2002,0.0095242764800786,1729,3.3623264243942685e-06,0.0535914599895477,2.273864265589509e-05,2.5147046471829526e-06,0.02721221851451029,18.6875,0.006803054628627572
1730,2002,0.0086113195866346,1730,3.0227558909246e-06,0.047640286386013,2.043272979790345e-05,2.337647856620606e-06,0.02460377024752743,18.162498,0.006150942561881857
1731,2002,0.0094668688252568,1731,3.304463007225422e-06,0.0598410442471504,2.208932892244775e-05,2.674672032298986e-06,0.027048196643590858,16.2125,0.0067620491608977144
1732,2002,0.015989001840353,1732,5.531091119337361e-06,0.1043906509876251,3.618127448135056e-05,4.556185558612924e-06,0.04568286240100858,14.112499,0.011420715600252145
1733,2002,0.0225246213376522,1733,7.756209015497006e-06,0.1221532672643661,5.034313289797865e-05,6.640839274041355e-06,0.06435606096472057,11.862499,0.016089015241180143
1734,2002,0.0197850540280342,1734,6.858108008600539e-06,0.1097903251647949,4.433047070051544e-05,6.101588041929063e-06,0.05652872579438343,11.487499,0.014132181448595857
1735,2002,0.0205812063068151,1735,7.1972908699535765e-06,0.1196610406041145,4.603592606144957e-05,6.511074388981797e-06,0.05880344659090029,9.6875,0.014700861647725072
1736,2002,0.0208562184125185,1736,7.347592145379167e-06,0.1127237230539321,4.663032086682506e-05,6.717487394780619e-06,0.05958919546433858,9.7625,0.014897298866084645
1737,2002,0.0174815207719802,1737,6.215093890205026e-06,0.0937371924519538,3.922905307263136e-05,5.727409643441206e-06,0.049947202205657716,12.762501,0.012486800551414429
1738,2002,0.0150073021650314,1738,5.382255949371029e-06,0.0799061134457588,3.37541860062629e-05,4.986727162759053e-06,0.042878006185804,13.0625,0.010719501546451
1739,2002,0.0131458155810832,1739,4.7505095608357806e-06,0.0694416910409927,2.958797267638147e-05,4.408161203173222e-06,0.037559473088809144,14.112499,0.009389868272202286
1740,2002,0.0116732064634561,1740,4.244099727657158e-06,0.0610682591795921,2.6246752895531245e-05,3.927269062842242e-06,0.03335201846701743,15.237499,0.008338004616754357
1741,2002,0.010474101640284,1741,3.8265989132924005e-06,0.0541919507086277,2.3496881112805568e-05,3.5260425192973344e-06,0.029926004686525717,15.8375,0.007481501171631429
1742,2002,0.0208130273967981,1742,7.639235263923183e-06,0.1609350889921188,4.52169006166514e-05,6.657265203102725e-06,0.05946579256228029,12.762501,0.014866448140570072
1743,2002,0.0521959848701953,1743,1.914721906359773e-05,0.2970674335956573,0.00011158480629092082,1.635598709981423e-05,0.14913138534341513,10.5125,0.037282846335853784
1744,2002,0.0372128188610076,1744,1.3788278010906652e-05,0.204490527510643,8.023939881240949e-05,1.1762819667637814e-05,0.10632233960287886,12.387501,0.026580584900719715
1745,2002,0.03696284070611,1745,1.3895431948185433e-05,0.2334625124931335,7.989055302459747e-05,1.170116684079403e-05,0.10560811630317143,10.0625,0.02640202907579286
1746,2002,0.043165236711502,1746,1.6380437955376692e-05,0.2489884048700332,9.341235272586346e-05,1.3657976523973048e-05,0.12332924774714858,7.5875,0.030832311936787146
1747,2002,0.0327865034341812,1747,1.257626627193531e-05,0.1845566034317016,7.163680857047439e-05,1.041486939357128e-05,0.09367572409766058,12.1625,0.023418931024415144
1748,2002,0.0250230468809604,1748,9.675408364273608e-06,0.1399353295564651,5.4992797231534496e-05,7.787200047459919e-06,0.07149441965988686,15.6875,0.017873604914971714
1749,2002,0.0202082302421331,1749,7.874387847550679e-06,0.1125965863466262,4.4587181037059054e-05,6.290313194767805e-06,0.05773780069180886,14.5625,0.014434450172952215
1750,2002,0.0170370303094387,1750,6.692971510346979e-06,0.094819076359272,3.773832941078581e-05,5.356708697945578e-06,0.048677229455539144,12.8375,0.012169307363884786
1751,2002,0.0147842913866043,1751,5.8500700106378645e-06,0.0820916146039962,3.283338446635753e-05,4.684783561970107e-06,0.042240832533155144,13.362499,0.010560208133288786
1752,2002,0.0130511466413736,1752,5.195703579374822e-06,0.0721301138401031,2.900728941312991e-05,4.155162514507538e-06,0.037288990403924575,14.1875,0.009322247600981144
1753,2002,0.0116721671074628,1753,4.6735035539313685e-06,0.0641501620411872,2.5941395506379195e-05,3.7404995509859873e-06,0.03334904887846515,13.887501,0.008337262219616287
1754,2002,0.0106975091621279,1754,4.303557943785563e-06,0.0590361170470714,2.3723081540083516e-05,3.438754902163055e-06,0.030564311891794003,14.487499,0.007641077972948501
1755,2002,0.0099448738619685,1755,4.019696916657267e-06,0.0536992736160755,2.200102426286321e-05,3.2193067909247475e-06,0.02841392531991,13.2125,0.0071034813299775
1756,2002,0.0091420067474246,1756,3.714448212122079e-06,0.0490264482796192,2.020602005359251e-05,2.9859213555027964e-06,0.026120019278356003,12.987499,0.006530004819589001
1757,2002,0.0084528066217899,1757,3.4449371923983563e-06,0.044822871685028,1.8623037249199115e-05,2.762081294349628e-06,0.024150876062256858,15.387501,0.006037719015564214
1758,2002,0.0078295124694705,1758,3.199605089321267e-06,0.0410103686153888,1.7183725503855385e-05,2.5664580789452884e-06,0.02237003562705857,15.1625,0.005592508906764643
1759,2002,0.0072946278378367,1759,2.989754193549743e-06,0.0377662144601345,1.5953361071296968e-05,2.407280135230394e-06,0.020841793822390573,14.4125,0.005210448455597643
1760,2002,0.0068461392074823,1760,2.822547685354948e-06,0.0352326035499572,1.4959728105168324e-05,2.2811570943304105e-06,0.019560397735663714,9.6125,0.0048900994339159285
1761,2002,0.0064919181168079,1761,2.694822342164116e-06,0.0332744158804416,1.4186730368237477e-05,2.1763291897514137e-06,0.018548337476594002,8.3375,0.0046370843691485005
1762,2002,0.0061762747354805,1762,2.5794763587327907e-06,0.0314564406871795,1.348339719697833e-05,2.077820909107686e-06,0.01764649924423,10.5875,0.0044116248110575
1763,2002,0.005876934621483,1763,2.470048002578551e-06,0.0297323819249868,1.281365166505566e-05,1.9813994640571764e-06,0.016791241775665714,10.1375,0.0041978104439164285
1764,2002,0.0056069805286824,1764,2.371057689742884e-06,0.0281587857753038,1.2205275197629817e-05,1.8922042954727656e-06,0.016019944367664,10.5875,0.004004986091916
1765,2002,0.0053538037464022,1765,2.274548933201004e-06,0.0265954341739416,1.1615155926847365e-05,1.804974317565211e-06,0.015296582132577716,13.2125,0.003824145533144429
1766,2002,0.0051867258735001,1766,2.214778078268864e-06,0.0262986253947019,1.1202667337784078e-05,1.744898554534302e-06,0.014819216781428859,11.7875,0.0037048041953572147
1767,2002,0.0051183621399104,1767,2.198765969296801e-06,0.025095110759139,1.1016531971108634e-05,1.7152644886664348e-06,0.014623891828315428,7.1375,0.003655972957078857
1768,2002,0.0049612889997661,1768,2.146014139725594e-06,0.0239938646554946,1.067003086063778e-05,1.6600776007180684e-06,0.014175111427903144,6.8375,0.003543777856975786
1769,2002,0.0047816671431064,1769,2.0808606677746866e-06,0.0229708757251501,1.026832342176931e-05,1.596851348040218e-06,0.013661906123161142,10.0625,0.0034154765307902856
1770,2002,0.0045995847322046,1770,2.012418235608493e-06,0.0219010058790445,9.851763024926186e-06,1.532066903564555e-06,0.013141670663441716,11.4125,0.003285417665860429
1771,2002,0.0044235759414732,1771,1.9451297248451738e-06,0.0208557974547147,9.445187060919125e-06,1.4692622016809764e-06,0.012638788404209143,11.9375,0.003159697101052286
1772,2002,0.0043801832944154,1772,1.936454282258637e-06,0.0221276395022869,9.30787791730836e-06,1.4457933730227523e-06,0.01251480941261543,9.6875,0.0031287023531538574
1773,2002,0.0044362088665366,1773,1.967004664038541e-06,0.0203538630157709,9.360906005895233e-06,1.4497946949632023e-06,0.012674882475818858,11.9375,0.0031687206189547146
1774,2002,0.004337053745985,1774,1.9344722659297986e-06,0.02059793099761,9.126278200710658e-06,1.4119519846644837e-06,0.012391582131385715,8.2625,0.0030978955328464287
1775,2002,0.0043101585470139,1775,1.9396284187678248e-06,0.0195301584899425,9.058244359039236e-06,1.3971954331282177e-06,0.012314738705754,-2.5375001,0.0030786846764385
1776,2002,0.0042090243659913,1776,1.910899072754546e-06,0.019109284505248,8.859982699505053e-06,1.364581180496316e-06,0.012025783902832286,-9.212501,0.0030064459757080716
1777,2002,0.0041165873408317,1777,1.8823125174094455e-06,0.0187099892646074,8.677886398800183e-06,1.3350994549909956e-06,0.011761678116662,-2.7625003,0.0029404195291655
1778,2002,0.0040785670280456,1778,1.8748502270682368e-06,0.0194674916565418,8.588364835304674e-06,1.3193183576731826e-06,0.011653048651558856,4.7375,0.002913262162889714
1779,2002,0.0040758899413049,1779,1.88288163371908e-06,0.0183559954166412,8.567360055167228e-06,1.3137271253071958e-06,0.011645399832299716,1.8125,0.002911349958074929
1780,2002,0.0039760461077094,1780,1.8478190213500056e-06,0.0179141480475664,8.365869689441752e-06,1.2829486877308227e-06,0.011360131736312572,-2.7625003,0.002840032934078143
1781,2002,0.0038873793091624,1781,1.816352551031741e-06,0.0175190865993499,8.187515049939975e-06,1.2557808304336504e-06,0.011106798026178286,-1.1124997,0.0027766995065445716
1782,2002,0.00379856582731,1782,1.783398374755052e-06,0.0171016193926334,8.004661140148528e-06,1.228241785611317e-06,0.010853045220885715,2.1125002,0.0027132613052214287
1783,2002,0.003707171883434,1783,1.748162389958452e-06,0.0166508387774229,7.811651812517084e-06,1.199442294819164e-06,0.010591919666954287,4.3625,0.0026479799167385717
1784,2002,0.0036147451028227,1784,1.7116168464781367e-06,0.0161799602210521,7.612652098032413e-06,1.1699162314471323e-06,0.010327843150922,5.7875,0.0025819607877305
1785,2002,0.0035237087868154,1785,1.6755221849962254e-06,0.0157156605273485,7.415871095872717e-06,1.1407703368604416e-06,0.010067739390901144,5.7125,0.002516934847725286
1786,2002,0.0040535214357078,1786,1.928706524267909e-06,0.0185612123459577,8.402002094953787e-06,1.278202375942783e-06,0.011581489816308,7.3625,0.002895372454077
1787,2002,0.0052335918880999,1787,2.47902221417462e-06,0.0222000125795602,1.064983462129021e-05,1.591334921613452e-06,0.01495311968028543,3.4625,0.0037382799200713574
1788,2002,0.0050570811145007,1788,2.4080386538116727e-06,0.021449439227581,1.0303359886165708e-05,1.5404132227558875e-06,0.014448803184287717,0.38749993,0.003612200796071929
1789,2002,0.0048980987630784,1789,2.343421556361136e-06,0.0207574144005775,9.98914401861839e-06,1.494186676609388e-06,0.013994567894509716,2.8625002,0.003498641973627429
1790,2002,0.00478619011119,1790,2.299221250723349e-06,0.0209765061736106,9.757209227245768e-06,1.4596516848541796e-06,0.013674828889114287,5.8625,0.003418707222278572
1791,2002,0.0047256741672754,1791,2.27683744924434e-06,0.0198900755494833,9.61349633143982e-06,1.4374301144925994e-06,0.01350192619221543,8.7875,0.0033754815480538576
