,DON_Loss(gN/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,Year,NO3_Loss(gN/day/m2)_Delineated_Average,Step,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
1806,4.457199793250766e-06,1.4576158946510986e-06,0.0067903436720371,2002,7.909248367354849e-09,1806,0.008665851317346,0.024759575192417147,9.6875,0.006189893798104287
1807,4.325314421294024e-06,1.4220472621673252e-06,0.0065399622544646,2002,6.981560218832783e-09,1807,0.008427663706243,0.024079039160694288,9.5375,0.006019759790173572
1808,4.474680281418841e-06,1.4816324664934657e-06,0.006988693960011,2002,7.343493368949794e-09,1808,0.0087320543825626,0.024948726807321714,5.2625,0.0062371817018304285
1809,4.836569132748991e-06,1.61068896886718e-06,0.0075016915798187,2002,7.949457092593093e-09,1809,0.0094446009024977,0.02698457400713629,2.3375,0.006746143501784072
1810,4.806437573279254e-06,1.6116999859150385e-06,0.0074913799762725,2002,8.032562170967594e-09,1810,0.0093939527869224,0.02683986510549257,4.4375,0.006709966276373143
1811,4.878124855167698e-06,1.6466366332679172e-06,0.0076064723543822,2002,8.229351422528453e-09,1811,0.009543246589601,0.02726641882743143,4.8125,0.006816604706857857
1812,4.844086561206495e-06,1.6452711406600429e-06,0.0075069926679134,2002,8.262049711049713e-09,1812,0.0094836298376321,0.02709608525037743,4.1375,0.006774021312594357
1813,4.727769010060001e-06,1.615157430023828e-06,0.0072865593247115,2002,8.145606855691767e-09,1813,0.0092606088146567,0.026458882327590572,2.7875,0.006614720581897643
1814,4.625392648449633e-06,1.5892600231381948e-06,0.0070946775376796,2002,8.03470712185117e-09,1814,0.0090667949989438,0.02590512856841086,4.3625,0.006476282142102715
1815,4.543888280750252e-06,1.5702901237091282e-06,0.0069447811692953,2002,7.925367917493986e-09,1815,0.008916126564145,0.02547464732612857,5.6375,0.006368661831532143
1816,4.46552257926669e-06,1.551690502310521e-06,0.0067872395738959,2002,7.82921549813409e-09,1816,0.0087676402181386,0.025050400623253144,3.2375002,0.006262600155813286
1817,4.371599061414599e-06,1.5266601849361905e-06,0.0066135097295045,2002,7.692759318445042e-09,1817,0.0085851866751909,0.024529104786259713,-0.0625,0.006132276196564928
1818,4.284376245777821e-06,1.5034656826173889e-06,0.0064472090452909,2002,7.562374726433063e-09,1818,0.0084185469895601,0.024052991398743142,3.2375002,0.0060132478496857855
1819,4.192481355858035e-06,1.478291324019665e-06,0.0062749055214226,2002,7.416347980182536e-09,1819,0.0082433801144361,0.02355251461267457,3.7625,0.005888128653168643
1820,4.110354893782642e-06,1.455502001590503e-06,0.0061271805316209,2002,7.279283842365203e-09,1820,0.0080825490877032,0.023092997393437717,-2.9125001,0.005773249348359429
1821,4.044207798870048e-06,1.4374248848980642e-06,0.0060052433982491,2002,7.172400007249281e-09,1821,0.007952619343996,0.022721769554274285,-3.5125003,0.005680442388568571
1822,3.978409949922934e-06,1.4190071624398115e-06,0.0058821998536586,2002,7.062992413153779e-09,1822,0.0078246397897601,0.02235611368502886,-0.5124999,0.005589028421257215
1823,3.912855845555896e-06,1.400076484969759e-06,0.0057633086107671,2002,6.952729503240107e-09,1823,0.0076960828155279,0.02198880804436543,-3.4375,0.0054972020110913575
1824,3.856706825899892e-06,1.3835805248163524e-06,0.0056628477759659,2002,6.863504431464662e-09,1824,0.007584863808006,0.021671039451445714,-9.512501,0.005417759862861428
1825,3.8046948702685768e-06,1.3681889186045737e-06,0.0055660801008343,2002,6.781165406977152e-09,1825,0.0074826502241194,0.021379000640341143,-3.7374997,0.005344750160085286
1826,3.747026767086936e-06,1.3506347613656544e-06,0.0054595540277659,2003,6.683722020284222e-09,1826,0.0073705115355551,0.021058604387300287,-0.96249986,0.005264651096825072
1827,3.6867033941234695e-06,1.3320424159246611e-06,0.0053491555154323,2003,6.578321443129198e-09,1827,0.0072537353262305,0.02072495807494429,0.0124999285,0.005181239518736072
1828,3.626116495070164e-06,1.3133005722920643e-06,0.0052385912276804,2003,6.4705685254295994e-09,1828,0.0071368473581969,0.020390992451991146,0.7624999,0.0050977481129977865
1829,3.5662467325892067e-06,1.2947541563335108e-06,0.0051300856284797,2003,6.363064741776725e-09,1829,0.0070213596336543,0.020061027524726573,0.7624999,0.005015256881181643
1830,3.714890681294492e-06,1.3541521184379237e-06,0.0055326158180832,2003,6.515015193997442e-09,1830,0.0073271878063678,0.020934822303908,6.6875,0.005233705575977
1831,6.4214764279313385e-06,2.364098691032268e-06,0.0122376512736082,2003,9.245747278896488e-09,1831,0.012718423269689,0.03633835219911143,8.2625,0.009084588049777858
1832,1.2749433153658174e-05,4.710073881142307e-06,0.0239493977278471,2003,1.7203571900381576e-08,1832,0.0252919141203165,0.07226261177233285,5.6375,0.018065652943083214
1833,1.1959870789723936e-05,4.432903551787604e-06,0.0222070533782243,2003,1.5771819406040777e-08,1833,0.0237521659582853,0.06786333130938657,6.8375,0.016965832827346643
1834,1.1276083569100592e-05,4.19346361013595e-06,0.0207333080470561,2003,1.4909998569123672e-08,1834,0.0224017575383186,0.06400502153805314,2.3375,0.016001255384513285
1835,1.0683195796445943e-05,3.986621322837891e-06,0.0194359645247459,2003,1.3803682641366777e-08,1835,0.0212483443319797,0.06070955523422772,6.9875,0.01517738880855693
1836,1.024865105136996e-05,3.839128567051375e-06,0.0185776632279157,2003,1.3115594832413537e-08,1836,0.0204042233526706,0.05829778100763029,5.8625,0.014574445251907573
1837,9.931874956237152e-06,3.734202209670912e-06,0.0178354233503341,2003,1.2703583962547782e-08,1837,0.019784964621067,0.05652847034590571,3.8375,0.014132117586476428
1838,9.604034858057275e-06,3.6251224173611263e-06,0.0172124672681093,2003,1.2268800198000918e-08,1838,0.0191446840763092,0.054699097360883436,4.2875,0.013674774340220859
1839,9.369332474307155e-06,3.549687107806676e-06,0.0166432932019233,2003,1.1976206693020686e-08,1839,0.0186861120164394,0.05338889147554114,3.3125,0.013347222868885286
1840,8.95193988981191e-06,3.404272320040036e-06,0.0157574974000453,2003,1.1402917721170525e-08,1840,0.0178682412952184,0.05105211798633828,5.3375,0.01276302949658457
1841,8.778915798757225e-06,3.3529674965393497e-06,0.0155210411176085,2003,1.06557829226972e-08,1841,0.017550365999341,0.050143902855260006,7.8875,0.012535975713815001
1842,8.728137800062541e-06,3.347176971146837e-06,0.0152878426015377,2003,1.0497775093654129e-08,1842,0.0174670908600091,0.049905973885740286,6.0125,0.012476493471435071
1843,8.332299330504611e-06,3.2086252303997757e-06,0.0144574660807847,2003,9.798386102488621e-09,1843,0.016697209328413,0.047706312366894287,7.4375,0.011926578091723572
1844,7.958081368997227e-06,3.077650262639509e-06,0.0136827258393168,2003,9.209938589549438e-09,1844,0.0159683059900999,0.04562373140028543,7.2875,0.011405932850071358
1845,7.629255378560629e-06,2.9632415134983603e-06,0.0130144851282238,2003,8.885781888068323e-09,1845,0.015318433754146,0.04376695358327429,4.0625,0.010941738395818572
1846,7.357365575444419e-06,2.869395075322245e-06,0.0124647049233317,2003,8.613350921393703e-09,1846,0.0147756347432732,0.04221609926649486,0.6125001,0.010554024816623715
1847,7.124328021745896e-06,2.789027348626405e-06,0.0119928987696766,2003,8.368282955473205e-09,1847,0.0143085410818457,0.04088154594813057,-1.1124997,0.010220386487032643
1848,6.901961114635924e-06,2.7118164780404186e-06,0.0115366661921143,2003,8.130326634159246e-09,1848,0.0138677833601832,0.039622238171952005,2.7875,0.009905559542988001
1849,6.740704066032777e-06,2.6587204047245905e-06,0.0112478323280811,2003,7.900602838617488e-09,1849,0.0135572915896773,0.03873511882764943,5.7875,0.009683779706912357
1850,8.163390702975448e-06,3.2420678053313168e-06,0.0150654586032032,2003,9.098767073112413e-09,1850,0.0164535250514745,0.047010071575641424,7.2125,0.011752517893910356
1851,1.1886769243574236e-05,4.747003458760446e-06,0.0227231588214635,2003,9.412004509101736e-09,1851,0.024018932133913,0.06862552038260857,9.6875,0.01715638009565214
1852,1.2906974006909875e-05,5.177057118999073e-06,0.0243211463093757,2003,7.293456505408358e-09,1852,0.0261461976915597,0.07470342197588486,10.7375,0.018675855493971216
1853,1.2004350537608843e-05,4.836762855120469e-06,0.0223482139408588,2003,6.642540739676406e-09,1853,0.0243517253547906,0.06957635815654457,7.8125,0.017394089539136143
1854,1.1276676559646148e-05,4.564160008158069e-06,0.020767118781805,2003,6.443106936870889e-09,1854,0.0228942967951297,0.06541227655751343,5.5625,0.016353069139378357
1855,1.0656545782694591e-05,4.332759999670088e-06,0.0194221418350934,2003,6.186562817589447e-09,1855,0.0216614436358213,0.061889838959489435,7.2875,0.015472459739872359
1856,1.0548768841545098e-05,4.311339580453932e-06,0.0194399431347847,2003,6.319160306134108e-09,1856,0.0214647818356752,0.06132794810192915,5.9375,0.015331987025482288
1857,1.069082736648852e-05,4.388968591229059e-06,0.0195125918835401,2003,6.570795907379079e-09,1857,0.0217606369405984,0.06217324840170972,2.0375,0.01554331210042743
1858,1.0164081686525606e-05,4.19069874624256e-06,0.018368724733591,2003,6.408356956200123e-09,1858,0.0207014828920364,0.05914709397724686,4.7375,0.014786773494311714
1859,9.654637324274518e-06,3.997864951088559e-06,0.0172732844948768,2003,6.1990075295170755e-09,1859,0.0196834951639175,0.05623855761119286,6.3875,0.014059639402798215
1860,9.18423211260233e-06,3.819662651949329e-06,0.0162789300084114,2003,6.05039751633285e-09,1860,0.0187389478087425,0.05353985088212143,5.1875,0.013384962720530358
1861,8.890238859748933e-06,3.714404556376394e-06,0.0157283544540405,2003,5.888216580984817e-09,1861,0.018163239583373,0.051894970238208576,7.4375,0.012973742559552144
1862,8.64876710693352e-06,3.6299147723184433e-06,0.0151343271136283,2003,4.484842275331857e-09,1862,0.0177080947905778,0.050594556544508,10.0625,0.012648639136127
1863,8.196203452826012e-06,3.4563938697829144e-06,0.0141879422590136,2003,3.488856537003926e-09,1863,0.0168215744197368,0.048061641199248,10.5875,0.012015410299812
1864,7.786907190165948e-06,3.2999687391566117e-06,0.0133457873016595,2003,3.22992010914902e-09,1864,0.0160119477659463,0.04574842218841801,9.3125,0.011437105547104502
1865,7.42686097510159e-06,3.163170958941919e-06,0.0126069383695721,2003,3.3088440876127834e-09,1865,0.0152987074106931,0.043710592601980285,9.0125,0.010927648150495071
1866,7.422471298923483e-06,3.179572331646341e-06,0.0127866538241505,2003,3.817263838357121e-09,1866,0.0153169110417366,0.043762602976390286,8.4875,0.010940650744097571
1867,1.2354698810668197e-05,5.347616479411954e-06,0.0262743141502141,2003,7.202990204291382e-09,1867,0.0255447495728731,0.07298499877963743,5.1875,0.01824624969490936
1868,2.315610799996648e-05,1.0072237273561768e-05,0.0482379980385303,2003,1.3538339338481364e-08,1868,0.0479478500783443,0.13699385736669803,7.8875,0.03424846434167451
1869,2.0592924556694925e-05,9.0030798673979e-06,0.0421159192919731,2003,1.1259296606169757e-08,1869,0.0426990203559398,0.12199720101697087,8.8625,0.030499300254242717
1870,1.848598003562074e-05,8.124463420244865e-06,0.0371524915099144,2003,9.568856818020777e-09,1870,0.0384043008089065,0.10972657373973287,10.2125,0.027431643434933217
1871,1.7373813534504734e-05,7.678930160182063e-06,0.034910961985588,2003,1.1675043154468769e-08,1871,0.0361249670386314,0.10321419153894686,6.2375,0.025803547884736714
1872,1.6797366697574034e-05,7.461430413968628e-06,0.0333041958510875,2003,1.2802283677615378e-08,1872,0.0349259115755558,0.0997883187873023,0.83749986,0.024947079696825573
1873,1.5592744603054598e-05,6.95784410709166e-06,0.0305384211242198,2003,1.256790671533281e-08,1873,0.0324162766337394,0.09261793323925543,-0.36250007,0.02315448330981386
1874,1.4533181456499731e-05,6.512670097436057e-06,0.0281076207756996,2003,1.2166643692523849e-08,1874,0.0302228163927793,0.08635090397936944,3.7625,0.02158772599484236
1875,1.5037979210319463e-05,6.776118880225113e-06,0.0300729051232337,2003,1.259906579065273e-08,1875,0.0313105918467044,0.08945883384772686,6.9125,0.022364708461931716
1876,1.668416371103376e-05,7.552890110673616e-06,0.0332899652421474,2003,1.4259109448744312e-08,1876,0.0347700044512748,0.09934286986078515,6.0875,0.024835717465196288
1877,1.6046247765189037e-05,7.294688657566439e-06,0.0315984673798084,2003,1.4136418258203776e-08,1877,0.0334459692239761,0.09555991206850314,2.2624998,0.023889978017125786
1878,1.4945329894544557e-05,6.820012913522078e-06,0.0290991831570863,2003,1.3330870629602032e-08,1878,0.0311429407447576,0.08897983069930744,-3.0625,0.02224495767482686
1879,1.403029000357492e-05,6.424070761568146e-06,0.0270201917737722,2003,1.2596745868620474e-08,1879,0.0292298998683691,0.08351399962391172,-1.7875001,0.02087849990597793
1880,1.3194905477575958e-05,6.0610218497458845e-06,0.025130458176136,2003,1.1908061203769194e-08,1880,0.0274924430996179,0.07854983742747972,1.8125,0.01963745935686993
1881,1.2417807738529518e-05,5.722274636354996e-06,0.0233940798789262,2003,1.1243007413952457e-08,1881,0.0258813947439193,0.07394684212548372,3.0875,0.01848671053137093
1882,1.1740477930288762e-05,5.426504230854334e-06,0.0219114460051059,2003,1.0668953720482932e-08,1882,0.024467809125781,0.06990802607366,-1.7124999,0.017477006518415
1883,1.1174414794368204e-05,5.178887477086391e-06,0.0206720307469367,2003,1.0188429655499933e-08,1883,0.0232842490077018,0.06652642573629086,-3.0625,0.016631606434072715
1884,1.0659666259016376e-05,4.952946255798452e-06,0.0195449274033308,2003,9.750076301884292e-09,1884,0.0222112573683261,0.06346073533807457,-0.5124999,0.015865183834518643
1885,1.016713667922886e-05,4.736105438496452e-06,0.0184730980545282,2003,9.326629246686481e-09,1885,0.0211900174617767,0.060542907033647717,1.9624999,0.015135726758411929
1886,1.2940775377501268e-05,6.064372428227216e-06,0.026543578132987,2003,1.1381032116730694e-08,1886,0.0270166154950857,0.07719032998595915,6.1625,0.019297582496489787
1887,1.8460537830833346e-05,8.675081517139915e-06,0.0372865237295627,2003,1.5913636630671135e-08,1887,0.0385578125715255,0.11016517877578715,2.4875002,0.027541294693946786
1888,1.700506436463911e-05,8.01132591732312e-06,0.033914141356945,2003,1.4720696661640886e-08,1888,0.0355071015655994,0.1014488616159983,-2.5375001,0.025362215403999574
1889,1.5794112186995335e-05,7.458847449015593e-06,0.031102430075407,2003,1.3726795700108596e-08,1889,0.0329774394631385,0.09422125560896714,1.3625001,0.023555313902241786
1890,1.4674999874841888e-05,6.94808704793104e-06,0.0285237096250057,2003,1.2641337754359938e-08,1890,0.0306602828204631,0.08760080805846601,5.4875,0.021900202014616503
1891,1.5852223441470414e-05,7.539366379205603e-06,0.0324675105512142,2003,1.293712870165109e-08,1891,0.0331671573221683,0.09476330663476658,6.9875,0.023690826658691645
1892,1.814954885048792e-05,8.65710899233818e-06,0.0365882515907287,2003,1.4414530902229217e-08,1892,0.0380077101290226,0.10859345751149314,5.9375,0.027148364377873286
1893,1.885706478788052e-05,9.03450563782826e-06,0.0395055636763572,2003,1.4198849207502915e-08,1893,0.0395372956991195,0.11296370199748429,6.9125,0.028240925499371072
1894,3.2529635063838214e-05,1.5698122297180817e-05,0.0791692808270454,2003,1.8008680768843988e-08,1894,0.0683337673544883,0.195239335298538,7.9625,0.0488098338246345
1895,8.351798896910623e-05,4.057867045048624e-05,0.2279305905103683,2003,3.1811406842052754e-08,1895,0.1756662428379058,0.5019035509654451,8.7875,0.12547588774136129
1896,0.00010704351734602824,5.213091208133847e-05,0.2719486951828003,2003,2.9368401044393977e-08,1896,0.2249406427145004,0.6426875506128583,9.7625,0.16067188765321458
1897,6.765816215192899e-05,3.304736310383305e-05,0.1646224558353424,2003,1.6099718891382512e-08,1897,0.1418163627386093,0.405189607824598,7.8875,0.1012974019561495
1898,5.0154063501395285e-05,2.4579796445323154e-05,0.1176613643765449,2003,1.0725807797484777e-08,1898,0.1050820052623748,0.3002343007496423,9.3875,0.07505857518741058
1899,3.934928463422693e-05,1.936696207849309e-05,0.0894840508699417,2003,8.949692542614684e-09,1899,0.0826062783598899,0.23601793817111402,12.237499,0.059004484542778506
1900,3.211244984413497e-05,1.5886998880887404e-05,0.0710499659180641,2003,9.823215130211338e-09,1900,0.0676697567105293,0.19334216203008373,13.887501,0.04833554050752093
1901,2.714007678150665e-05,1.3497718100552449e-05,0.058751281350851,2003,1.1098183705371412e-08,1901,0.0573017187416553,0.16371919640472946,9.5375,0.040929799101182364
1902,3.221094448235817e-05,1.6151518138940446e-05,0.0765352174639701,2003,1.7079404557307498e-08,1902,0.0682436004281044,0.19498171550886972,12.012501,0.04874542887721743
1903,5.4340929636964574e-05,2.744611083471682e-05,0.1367041170597076,2003,3.5971012835034344e-08,1903,0.1152834445238113,0.3293812700680323,7.5125,0.08234531751700808
1904,5.9925663663307205e-05,3.0389512176043357e-05,0.1443924307823181,2003,4.5024226125178763e-08,1904,0.1270985603332519,0.3631387438092912,8.6375,0.0907846859523228
1905,4.522445306065492e-05,2.303768815181684e-05,0.1053529381752014,2003,3.9534352680448144e-08,1905,0.0959637984633445,0.2741822813238415,10.8875,0.06854557033096037
1906,3.62161299563013e-05,1.854360743891448e-05,0.0820271596312522,2003,3.8260058232708616e-08,1906,0.0769762843847274,0.21993224109922113,11.262501,0.05498306027480528
1907,3.0203329515643414e-05,1.554730988573283e-05,0.0667980909347534,2003,3.821345018195643e-08,1907,0.0643057152628898,0.18373061503682803,10.3625,0.04593265375920701
1908,2.6606365281622857e-05,1.3771411431662273e-05,0.0581882707774639,2003,4.11336209538149e-08,1908,0.056713692843914,0.16203912241118287,8.3375,0.04050978060279572
1909,3.0815037462161854e-05,1.6070403944468126e-05,0.0723204463720321,2003,6.194014190441521e-08,1909,0.0657511949539184,0.18786055701119544,5.3375,0.04696513925279886
1910,3.730172466021031e-05,1.9546738258213736e-05,0.0853045508265495,2003,8.593117684085884e-08,1910,0.0796324014663696,0.22752114704677032,6.6125,0.05688028676169258
1911,3.1475963623961434e-05,1.6570507796132006e-05,0.0702217891812324,2003,6.322769507960403e-08,1911,0.0672829300165176,0.19223694290433602,10.6625,0.048059235726084004
1912,2.676837721082848e-05,1.4167042536428198e-05,0.058380763977766,2003,5.2240807235648397e-08,1912,0.0573919117450714,0.163976890700204,12.762501,0.040994222675051
1913,2.3208785933093168e-05,1.235101717611542e-05,0.049632079899311,2003,4.772963535515373e-08,1913,0.0498928800225257,0.14255108577864486,11.487499,0.035637771444661216
1914,2.0480056264204904e-05,1.0958981874864548e-05,0.0429905168712139,2003,4.724645918940951e-08,1914,0.0441665835678577,0.12619023876530772,12.5375,0.03154755969132693
1915,1.824508944991976e-05,9.818309081310872e-06,0.0376248992979526,2003,5.0088157621530633e-08,1915,0.0394983291625976,0.11285236903599315,13.512501,0.028213092258998287
1916,1.6412906916229986e-05,8.882319889380597e-06,0.0333034694194793,2003,5.3838316915744144e-08,1916,0.0356537699699401,0.10186791419982887,12.6875,0.025466978549957216
1917,1.5122417607926764e-05,8.23094705992844e-06,0.030400501564145,2003,6.929978724201646e-08,1917,0.0328958705067634,0.09398820144789544,7.7375,0.02349705036197386
1918,1.723174318613019e-05,9.452249287278391e-06,0.0370606184005737,2003,9.750463902946649e-08,1918,0.0375366657972335,0.10724761656352429,4.6625,0.02681190414088107
1919,2.080292688333429e-05,1.1473196536826435e-05,0.0438719429075717,2003,1.0759688962025393e-07,1919,0.0453992113471031,0.12971203242029458,8.5625,0.032428008105073645
1920,1.865370359155349e-05,1.0339081200072542e-05,0.0386602170765399,2003,8.293778819279397e-08,1920,0.0408120490610599,0.11660585446017116,12.012501,0.02915146361504279
1921,1.6792815586086363e-05,9.355994734505655e-06,0.0342326946556568,2003,7.00054130220451e-08,1921,0.0368532687425613,0.10529505355017514,12.612499,0.026323763387543785
1922,1.5248666386469267e-05,8.539812370145228e-06,0.0306162163615226,2003,6.357700499393104e-08,1922,0.0335559956729412,0.09587427335126059,11.862499,0.023968568337815147
1923,1.779421654646285e-05,1.0044268492492849e-05,0.0388809144496917,2003,7.608742436104876e-08,1923,0.0392892472445964,0.11225499212741828,10.8875,0.02806374803185457
1924,2.276323539263103e-05,1.2922121641167903e-05,0.0487340427935123,2003,1.2772480317835289e-07,1924,0.0503332763910293,0.1438093611172266,6.6125,0.03595234027930665
1925,2.032703923759982e-05,1.1593696399359033e-05,0.0427662022411823,2003,1.0433878117055428e-07,1925,0.0449994392693042,0.12856982648372628,9.3875,0.03214245662093157
1926,1.8244527382194065e-05,1.04560731415404e-05,0.0377304032444953,2003,8.630947689880487e-08,1926,0.0404837243258953,0.1156677837882723,11.7875,0.028916945947068076
1927,1.6479714759043418e-05,9.49096374824876e-06,0.0335430726408958,2003,7.598390538987587e-08,1927,0.0366535037755966,0.10472429650170458,11.487499,0.026181074125426144
1928,1.5020831597212236e-05,8.693037671037018e-06,0.030120700597763,2003,6.99096247558373e-08,1928,0.0334857814013958,0.09567366114684514,11.3375,0.023918415286711285
1929,1.3761487934971228e-05,8.002934009709861e-06,0.0271805562078952,2003,6.780066996725509e-08,1929,0.030776897445321,0.08793399270091715,13.137501,0.021983498175229287
1930,1.2676527148869354e-05,7.408287729049334e-06,0.024707194417715,2003,6.64853629928075e-08,1930,0.0284131206572055,0.08118034473487286,10.8875,0.020295086183718215
1931,3.210765862604603e-05,1.900194911286235e-05,0.0882025584578514,2003,1.990086673231417e-07,1931,0.0722319185733795,0.20637691020965573,6.0125,0.051594227552413933
1932,0.0002111820940626785,0.0001258266856893897,0.6742019653320312,2003,1.1638370551736443e-06,1932,0.4751388728618622,1.3575396367481778,6.1625,0.33938490918704445
1933,0.0003029963409062475,0.00017966059385798872,0.8834567666053772,2003,1.777326133378665e-06,1933,0.6714350581169128,1.9183858803340368,5.1125,0.4795964700835092
1934,0.0001698462147032842,9.95327136479318e-05,0.4796749949455261,2003,9.622757488614295e-07,1934,0.3664596974849701,1.0470277070999146,6.2375,0.26175692677497864
1935,0.00011015133350156248,6.434618262574077e-05,0.2919499576091766,2003,5.826974529554718e-07,1935,0.2349628806114196,0.6713225160326275,7.2125,0.16783062900815687
1936,6.957975710975006e-05,4.0701830585021526e-05,0.1787240952253341,2003,3.245129107654066e-07,1936,0.1478287428617477,0.42236783674785056,9.8375,0.10559195918696264
1937,5.198649159865454e-05,3.057710637222044e-05,0.1313939541578292,2003,2.270960521855159e-07,1937,0.1106825098395347,0.3162357423986706,11.7125,0.07905893559966765
1938,4.1852021240629256e-05,2.4783268600003797e-05,0.1032295301556587,2003,1.8313072303044467e-07,1938,0.0894898325204849,0.255685235772814,12.237499,0.0639213089432035
1939,3.4375738323433325e-05,2.048263559117913e-05,0.083422340452671,2003,1.565652212320856e-07,1939,0.0737387910485267,0.21068226013864771,10.5875,0.05267056503466193
1940,2.9739358069491573e-05,1.7832977391663007e-05,0.0715101882815361,2003,1.4241572898754384e-07,1940,0.0640366226434707,0.18296177898134486,11.487499,0.045740444745336215
1941,5.241421968094073e-05,3.2037976779975e-05,0.1622951179742813,2003,2.216284968881155e-07,1941,0.1143259853124618,0.32664567232131947,9.3875,0.08166141808032987
1942,0.00010987090354319662,6.764419958926737e-05,0.3026789724826813,2003,4.588559079365951e-07,1942,0.2403421998023986,0.6866919994354246,7.1375,0.17167299985885615
1943,8.03040384198539e-05,4.9301310355076566e-05,0.2108193784952163,2003,3.4586011565806984e-07,1943,0.1741509437561035,0.4975741250174386,8.5625,0.12439353125435965
1944,5.639768278342672e-05,3.4631684684427455e-05,0.1445448547601699,2003,2.611749323477852e-07,1944,0.1219464614987373,0.34841846142496374,12.762501,0.08710461535624094
1945,4.420358163770288e-05,2.7275831598672085e-05,0.1122261062264442,2003,2.362140065770291e-07,1945,0.0959323421120643,0.27409240603446944,15.012501,0.06852310150861736
1946,4.5421980757964775e-05,2.833241160260513e-05,0.1236673519015312,2003,2.709379032239667e-07,1946,0.0993766412138938,0.2839332606111251,13.512501,0.07098331515278128
1947,4.8470090405317023e-05,3.0478280677925795e-05,0.1225205361843109,2003,3.358490232585609e-07,1947,0.106833778321743,0.30523936663355145,14.637501,0.07630984165838786
1948,4.261253707227297e-05,2.6951976906275377e-05,0.111115925014019,2003,3.605250640248414e-07,1948,0.0943554788827896,0.269587082522256,14.9375,0.067396770630564
1949,5.373605017666705e-05,3.436102997511625e-05,0.1519111841917038,2003,5.055757128502592e-07,1949,0.119910255074501,0.3426007287842886,12.5375,0.08565018219607215
1950,8.772886212682351e-05,5.6606459111208096e-05,0.2612005770206451,2003,8.604541790191433e-07,1950,0.1967361718416214,0.5621033481189183,11.3375,0.14052583702972957
1951,9.590234549250454e-05,6.191763532115147e-05,0.259659856557846,2003,1.0186548706769829e-06,1951,0.2146407812833786,0.6132593750953674,12.9125,0.15331484377384186
1952,6.905692862346768e-05,4.450813867151737e-05,0.1865497827529907,2003,8.046350785662071e-07,1952,0.1537181735038757,0.4391947814396449,12.237499,0.10979869535991123
1953,8.835704647935927e-05,5.737495303037576e-05,0.2856450080871582,2003,1.0356169468650478e-06,1953,0.1971466392278671,0.5632761120796204,11.112499,0.1408190280199051
1954,0.00027117508579976857,0.00017657082935329527,1.0753527879714966,2003,2.8431829832697986e-06,1954,0.6028244495391846,1.722355570111956,9.4625,0.430588892527989
1955,0.0004201697593089193,0.00026899788645096123,1.407571792602539,2003,5.044061254011467e-06,1955,0.90839284658432,2.5954081330980574,5.1875,0.6488520332745144
1956,0.00018086361524183303,0.00011251034447923304,0.5709829926490784,2003,2.275353381264722e-06,1956,0.3746531307697296,1.0704375164849418,8.4125,0.26760937912123545
1957,9.33932897169143e-05,5.735559534514323e-05,0.2991325855255127,2003,1.2519649317255244e-06,1957,0.1901514232158661,0.5432897806167603,13.137501,0.13582244515419006
1958,7.423524948535487e-05,4.6244418626884e-05,0.260037213563919,2003,9.758950909599662e-07,1958,0.1527501493692398,0.43642899819782804,13.0625,0.10910724954945701
1959,7.227186142699793e-05,4.591240576701239e-05,0.2341651022434234,2003,9.318454203821602e-07,1959,0.1513241678476333,0.43235476527895234,14.112499,0.10808869131973808
1960,6.790483894292265e-05,4.368334339233115e-05,0.2278015166521072,2003,9.044536000146764e-07,1960,0.1436378508806228,0.41039385965892233,13.512501,0.10259846491473058
1961,6.513985135825351e-05,4.230095146340318e-05,0.2043315917253494,2003,8.88566489720688e-07,1961,0.1386897712945938,0.3962564894131252,11.3375,0.0990641223532813
1962,5.808583227917552e-05,3.787084642681293e-05,0.1822944581508636,2003,8.173115020326804e-07,1962,0.1238410621881485,0.3538316062518529,11.5625,0.08845790156296322
1963,0.0001026565078063868,6.885771290399134e-05,0.53545081615448,2003,1.2877377457698458e-06,1963,0.2239064276218414,0.6397326503481183,11.5625,0.15993316258702958
1964,0.0002550222270656377,0.00017281125474255532,1.0499948263168335,2003,2.883533170461305e-06,1964,0.5589941740036011,1.5971262114388602,9.5375,0.39928155285971506
1965,0.00019201289978809652,0.00012766651343554258,0.6061770915985107,2003,2.301992481079651e-06,1965,0.4100164771080017,1.1714756488800049,10.4375,0.2928689122200012
1966,0.00012410823546815664,8.135160896927118e-05,0.5202471613883972,2003,1.6171040897461353e-06,1966,0.2597867846488952,0.7422479561397006,11.5625,0.18556198903492516
1967,0.00013070181012153623,8.677955338498577e-05,0.5179142951965332,2003,1.6742693560445332e-06,1967,0.2758761346340179,0.7882175275257655,12.3125,0.19705438188144137
1968,0.00010704712622100487,7.091512088663876e-05,0.3592059314250946,2003,1.4498361906589707e-06,1968,0.2247922122478485,0.6422634635652815,12.237499,0.16056586589132038
1969,8.79287181305699e-05,5.824907202622853e-05,0.3586275279521942,2003,1.2381681244733045e-06,1969,0.1839900910854339,0.5256859745298111,11.3375,0.13142149363245278
1970,8.637797873234376e-05,5.782477455795743e-05,0.31841841340065,2003,1.2139335012761876e-06,1970,0.1820673644542694,0.5201924698693412,11.9375,0.1300481174673353
