,DON_Loss(gN/day/m2)_Delineated_Average,Step,Runoff_All(mm/day)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,Year,DOC_mg/L,Sfc_Water_Temp_C,CO2
1566,4.183539658697555e-06,1566,0.006353588309139,8.120717609472194e-08,0.0003316926304250956,3.480994905658008e-07,2002,0.0009476932297859875,8.3375,0.00023692330744649689
1567,4.048019945912529e-06,1567,0.0064151771366596,8.120808558942373e-08,0.0003209550923202187,3.3847453551061335e-07,2002,0.0009170145494863392,9.0125,0.0002292536373715848
1568,4.177656592219137e-06,1568,0.0062601808458566,8.145529761804937e-08,0.0003314056957606226,3.444039293754031e-07,2002,0.0009468734164589218,13.9625,0.00023671835411473045
1569,4.267453277861932e-06,1569,0.0071219783276319,8.183373978454257e-08,0.0003387260949239135,3.524386045228312e-07,2002,0.0009677888426397528,12.762501,0.0002419472106599382
1570,5.580679498962127e-06,1570,0.008684093132615,8.33670839028855e-08,0.0004436493036337197,4.420722916620434e-07,2002,0.001267569438953485,12.5375,0.00031689235973837124
1571,5.174892976356205e-06,1571,0.0079438267275691,8.355996783393493e-08,0.0004113798204343766,4.075798472058523e-07,2002,0.0011753709155267902,12.612499,0.00029384272888169756
1572,4.550512585410616e-06,1572,0.0068289726041257,8.351839397846561e-08,0.00036165027995593846,3.570404487618362e-07,2002,0.0010332865141598243,13.887501,0.0002583216285399561
1573,3.99954296881333e-06,1573,0.0061641884967684,8.347296898136848e-08,0.0003177428152412176,3.14243777665979e-07,2002,0.0009078366149749076,12.5375,0.0002269591537437269
1574,3.826187366939848e-06,1574,0.0057944641448557,8.364225578816331e-08,0.0003039221337530762,2.970491550513543e-07,2002,0.0008683489535802177,8.4875,0.00021708723839505443
1575,3.411314537515864e-06,1575,0.0051297415047883,8.344555624262284e-08,0.00027084467001259327,2.644270296059404e-07,2002,0.0007738419143216951,12.6875,0.00019346047858042378
1576,2.966774900414748e-06,1576,0.0044849240221083,8.314133737030717e-08,0.00023538802633993328,2.3074410648860066e-07,2002,0.0006725372181140951,13.5875,0.00016813430452852378
1577,2.709610726014944e-06,1577,0.0042787264101207,8.29781185984757e-08,0.0002148593630408868,2.1155130980332615e-07,2002,0.0006138838944025338,8.1125,0.00015347097360063344
1578,2.733441760938149e-06,1578,0.004216824658215,8.312471777571774e-08,0.00021677365293726325,2.096866182910162e-07,2002,0.0006193532941064665,6.2375,0.00015483832352661663
1579,2.576393399067456e-06,1579,0.0040306085720658,8.29163155913193e-08,0.00020422606030479076,1.9815296070646585e-07,2002,0.0005835030294422594,5.1125,0.00014587575736056484
1580,2.483119942553458e-06,1580,0.0038785175420343,8.276614948954376e-08,0.00019677370437420905,1.908990583388004e-07,2002,0.0005622105839263115,5.1125,0.00014055264598157789
1581,2.3417567263095407e-06,1581,0.003678516484797,8.252682448528503e-08,0.00018548137450125068,1.812227168329628e-07,2002,0.0005299467842892877,6.6125,0.00013248669607232193
1582,2.17858428186446e-06,1582,0.0034368415363132,8.226554371049134e-08,0.00017246685456484556,1.702078975540644e-07,2002,0.0004927624416138444,11.5625,0.0001231906104034611
1583,1.9714700556505704e-06,1583,0.0031522610224783,8.196192879950105e-08,0.00015595462173223495,1.56420696839632e-07,2002,0.0004455846335206713,14.9375,0.00011139615838016783
1584,1.7545872879054514e-06,1584,0.0028826012276113,8.166890808070093e-08,0.00013865601795259863,1.4193602737577748e-07,2002,0.00039616005129313895,15.987499,9.904001282328474e-05
1585,1.5671024584662518e-06,1585,0.0026667136698961,8.143567953311505e-08,0.00012369288015179336,1.2913884006593437e-07,2002,0.00035340822900512393,15.612499,8.835205725128098e-05
1586,1.419374939359841e-06,1586,0.0025030840188264,8.126829698085204e-08,0.00011189954966539516,1.1867263083331637e-07,2002,0.0003197129990439862,15.0875,7.992824976099655e-05
1587,1.3033834420639323e-06,1587,0.0023847015108913,8.114130167768964e-08,0.0001026308600557968,1.1028992474848565e-07,2002,0.000293231028730848,12.8375,7.3307757182712e-05
1588,1.3882955727240187e-06,1588,0.0028234720230102,8.139604545931435e-08,0.00010948263661703096,1.1477280281724235e-07,2002,0.00031280753319151705,8.4875,7.820188329787926e-05
1589,2.218742338300217e-06,1589,0.0035134914796799,8.279812391265295e-08,0.00017604863387532532,1.5275256259883466e-07,2002,0.0005029960967866438,10.0625,0.00012574902419666096
1590,2.1179273517191177e-06,1590,0.0033967411145567,8.275529239654135e-08,0.0001680088898865506,1.457540435012561e-07,2002,0.0004800253996758589,11.862499,0.00012000634991896472
1591,3.5661116726259934e-06,1591,0.0070813065394759,8.56229434020861e-08,0.00028424817719496787,2.2173250613377607e-07,2002,0.0008121376491284797,7.5125,0.00020303441228211992
1592,1.0353442121413536e-05,1592,0.0171632356941699,9.800418609984265e-08,0.0008286727825179696,5.508695153366716e-07,2002,0.0023676365214799133,2.8625002,0.0005919091303699783
1593,9.28334156924393e-06,1593,0.0151459816843271,9.620417529276892e-08,0.0007428057724609971,4.977513867743255e-07,2002,0.0021223022070314206,3.6125,0.0005305755517578552
1594,1.0534978173382116e-05,1594,0.0191281717270612,9.862079508593524e-08,0.0008433294133283198,5.7238412409788e-07,2002,0.0024095126095094854,7.1375,0.0006023781523773713
1595,1.3594637493952176e-05,1595,0.0232529770582914,1.0434371944256783e-07,0.0010889170225709,7.245286042234511e-07,2002,0.0031111914930597147,9.3875,0.0007777978732649287
1596,1.120689012168441e-05,1596,0.0185297559946775,1.0024247387718789e-07,0.0008975309319794178,6.041192364136805e-07,2002,0.0025643740913697654,12.3125,0.0006410935228424413
1597,9.166970812657382e-06,1597,0.0147354090586304,9.683655832759541e-08,0.0007340456359088421,5.003749379284272e-07,2002,0.0020972732454538345,13.362499,0.0005243183113634586
1598,7.324182661250234e-06,1598,0.011239823885262,9.391503397182532e-08,0.0005864296108484268,4.041954753120081e-07,2002,0.0016755131738526482,16.6625,0.00041887829346316205
1599,5.584599875874119e-06,1599,0.0083522237837314,9.112684296042063e-08,0.0004469504056032747,3.136378268209228e-07,2002,0.0012770011588664992,16.6625,0.0003192502897166248
1600,4.405229901749408e-06,1600,0.0065262084826827,8.925994876562983e-08,0.0003523393825162202,2.516787276363175e-07,2002,0.0010066839500463434,15.6875,0.00025167098751158586
1601,3.72694012185093e-06,1601,0.0056400587782263,8.833799824969901e-08,0.00029794475995004177,2.1575091579961739e-07,2002,0.0008512707427144051,15.237499,0.00021281768567860126
1602,3.717137133207871e-06,1602,0.0058767916634678,8.907220916398728e-08,0.00029730817186646163,2.124773885725517e-07,2002,0.0008494519196184619,15.1625,0.00021236297990461547
1603,6.017628038534895e-06,1603,0.0110957948490977,9.72831770695848e-08,0.0004827461380045861,3.192432131982059e-07,2002,0.0013792746800131033,14.9375,0.00034481867000327583
1604,2.2181875465321355e-05,1604,0.0498694591224193,1.570698344721677e-07,0.0017856053309515,1.0736904414443416e-06,2002,0.005101729517004286,14.7875,0.0012754323792510715
1605,5.068179962108843e-05,1605,0.1068223714828491,2.841919695129036e-07,0.0040839915163815,2.321460897292127e-06,2002,0.01166854718966143,14.1875,0.0029171367974153576
1606,3.827210093731992e-05,1606,0.0769874081015586,2.540156742725231e-07,0.0030833326745778,1.707513774817926e-06,2002,0.008809521927365144,14.637501,0.002202380481841286
1607,2.686384686967358e-05,1607,0.0499023161828517,2.1641002945216317e-07,0.0021641924977302,1.1597553566389252e-06,2002,0.006183407136372001,17.037498,0.0015458517840930002
1608,1.7945059880730696e-05,1608,0.0315669924020767,1.813200896094713e-07,0.001445781555958,7.54449104078958e-07,2002,0.004130804445594286,18.3125,0.0010327011113985716
1609,1.3757196029473562e-05,1609,0.0236817747354507,1.659809925058653e-07,0.0011089843465015,5.578481250267942e-07,2002,0.00316852670429,18.6875,0.0007921316760725
1610,1.3321096048457548e-05,1610,0.0239213686436414,1.714974473543407e-07,0.001075045322068,5.200326995691285e-07,2002,0.003071558063051429,16.6625,0.0007678895157628572
1611,1.4254751476983074e-05,1611,0.0248509384691715,1.854996583006141e-07,0.0011516470694914,5.231313480180688e-07,2002,0.0032904201985468574,17.1125,0.0008226050496367144
1612,1.236989010067191e-05,1612,0.0208767894655466,1.7696680743028995e-07,0.0010000225156545,4.333986964866199e-07,2002,0.002857207187584286,17.5625,0.0007143017968960715
1613,1.0379183549957816e-05,1613,0.0170995257794857,1.645546632289552e-07,0.0008394413744099438,3.507811925373972e-07,2002,0.002398403926885554,16.8875,0.0005996009817213885
1614,8.782633813098073e-06,1614,0.0140819689258933,1.5376907924746774e-07,0.0007106964476406574,2.867019475161215e-07,2002,0.002030561278973307,19.1375,0.0005076403197433267
1615,7.416106655000476e-06,1615,0.0116605162620544,1.4346224475048078e-07,0.0006003382732160389,2.356352979404619e-07,2002,0.0017152522091886829,18.462502,0.0004288130522971707
1616,7.843923413020093e-06,1616,0.0135932629927992,1.4956192728732276e-07,0.0006356377271004021,2.4191720626731694e-07,2002,0.0018161077917154347,16.9625,0.0004540269479288587
1617,1.020136278384598e-05,1617,0.017079409211874,1.723143583376441e-07,0.0008278251043520868,2.875835605209432e-07,2002,0.002365214583863105,17.337502,0.0005913036459657763
1618,1.0024085895565804e-05,1618,0.0168550908565521,1.718968860586756e-07,0.0008138829725794494,2.743415450368048e-07,2002,0.00232537992165557,15.8375,0.0005813449804138925
1619,1.5804353097337298e-05,1619,0.0326281040906906,2.2995978099515926e-07,0.0012851792853325,4.194762368570082e-07,2002,0.0036719408152357147,14.3375,0.0009179852038089287
1620,3.001183176820632e-05,1620,0.0589971579611301,3.658511786852614e-07,0.002442882861942,7.350973874054034e-07,2002,0.006979665319834286,12.387501,0.0017449163299585715
1621,2.505314660083968e-05,1621,0.0472606420516967,3.198271372184536e-07,0.0020396397449076,6.045235636520374e-07,2002,0.005827542128307429,16.6625,0.0014568855320768572
1622,2.085506639559753e-05,1622,0.0388002172112464,3.1183614623842004e-07,0.001699308399111,6.023651621944737e-07,2002,0.004855166854602857,17.2625,0.0012137917136507144
1623,2.075367774523329e-05,1623,0.0397549122571945,3.477740619928227e-07,0.0016926525859162,6.971060884097824e-07,2002,0.0048361502454748575,15.6875,0.0012090375613687144
1624,2.1070696675451472e-05,1624,0.038900438696146,3.972694457843318e-07,0.0017206863267347,7.931273557915119e-07,2002,0.004916246647813429,18.3875,0.0012290616619533572
1625,1.8276921764481813e-05,1625,0.0333636403083801,3.991438006778481e-07,0.0014937766827642,7.697723276578472e-07,2002,0.004267933379326286,16.6625,0.0010669833448315716
1626,1.6522772057214752e-05,1626,0.0294976886361837,4.080770565906278e-07,0.0013512558070942,7.642013883923937e-07,2002,0.0038607308774120004,15.012501,0.0009651827193530001
1627,1.4474799172603524e-05,1627,0.025244828313589,4.063427638811845e-07,0.0011848785215988,7.301305231521837e-07,2002,0.0033853672045680004,17.787498,0.0008463418011420001
1628,1.261620309378486e-05,1628,0.0215399842709302,4.025603175250581e-07,0.0010337600251659,6.893427553222864e-07,2002,0.002953600071902572,18.2375,0.000738400017975643
1629,1.1656939932436217e-05,1629,0.0200692005455493,4.1696418406900193e-07,0.0009561211336404084,6.860437906652805e-07,2002,0.002731774667544024,17.412498,0.000682943666886006
1630,1.1273608834017068e-05,1630,0.0189819373190403,4.431911406754807e-07,0.000925465312320739,7.04683372987347e-07,2002,0.002644186606630683,16.0625,0.0006610466516576707
1631,1.0070357348013204e-05,1631,0.0166301745921373,4.416533272433298e-07,0.0008275634609162807,6.689454608022061e-07,2002,0.002364467031189374,18.837502,0.0005911167577973435
1632,8.93373362487182e-06,1632,0.0145091023296117,4.370149611077068e-07,0.0007349143270403147,6.284888627305918e-07,2002,0.002099755220115185,18.912498,0.0005249388050287962
1633,8.13481801742455e-06,1633,0.0131688881665468,4.396260351313686e-07,0.0006698101642541587,6.03608157234703e-07,2002,0.0019137433264404537,17.787498,0.00047843583161011344
1634,8.589576282247435e-06,1634,0.0146487923339009,5.011601160731516e-07,0.0007082343799993396,6.679189823444176e-07,2002,0.002023526799998113,17.412498,0.0005058816999995283
1635,1.0567116987658665e-05,1635,0.0182575732469558,6.548268629558152e-07,0.0008728490793146193,8.488459570799023e-07,2002,0.002493854512327484,18.162498,0.000623463628081871
1636,1.1127091966045556e-05,1636,0.0187166817486286,7.500736387555662e-07,0.0009204564266838132,9.245078445019316e-07,2002,0.002629875504810895,19.212502,0.0006574688762027238
1637,9.96500784822274e-06,1637,0.0163981411606073,7.433631594722101e-07,0.0008253417909145355,8.60311388350965e-07,2002,0.0023581194026129587,20.037498,0.0005895298506532397
1638,9.085406418307684e-06,1638,0.0149929802864789,7.43082637200132e-07,0.0007531928713433444,8.143634886437212e-07,2002,0.0021519796324095558,17.712502,0.0005379949081023889
1639,8.630533557152376e-06,1639,0.0139809483662247,7.617121582370601e-07,0.0007160869427025318,7.983372825037804e-07,2002,0.0020459626934358054,16.7375,0.0005114906733589514
1640,7.782674401823897e-06,1640,0.0123941982164978,7.443767344739172e-07,0.0006464709877036512,7.435745033035346e-07,2002,0.001847059964867575,19.8875,0.00046176499121689375
1641,6.947342626517639e-06,1641,0.0109090004116296,7.201208518381463e-07,0.000577737926505506,6.848792395430792e-07,2002,0.0016506797900157316,20.337502,0.0004126699475039329
1642,6.288388703978853e-06,1642,0.0098172323778271,6.974334496590018e-07,0.0005232194089330733,6.387981557054445e-07,2002,0.001494912596951638,15.987499,0.0003737281492379095
1643,5.814287760586012e-06,1643,0.0089959856122732,6.837631190137472e-07,0.0004841200716327876,6.071171583243995e-07,2002,0.0013832002046651076,17.1875,0.0003458000511662769
1644,5.512315510713961e-06,1644,0.0086039183661341,6.865756745355611e-07,0.00045953423250466585,5.908922844355402e-07,2002,0.001312954950013331,19.7375,0.0003282387375033328
1645,5.832211627421202e-06,1645,0.0094022834673523,7.649410918020294e-07,0.0004870795528404415,6.376236569849425e-07,2002,0.0013916558652584045,20.1125,0.00034791396631460113
1646,6.255361768126022e-06,1646,0.0097005795687437,8.617502089691698e-07,0.0005233095143921673,6.920877808624937e-07,2002,0.0014951700411204782,20.412498,0.00037379251028011955
1647,5.646784757118439e-06,1647,0.0086808493360877,8.315020636473491e-07,0.0004729842476081103,6.385479878190381e-07,2002,0.001351383564594601,21.537498,0.00033784589114865024
1648,5.968060122540919e-06,1648,0.0099051389843225,9.382469556840078e-07,0.0005009571905247867,6.862268833174312e-07,2002,0.0014313062586422478,21.537498,0.00035782656466056196
1649,7.285972060344648e-06,1649,0.0115880770608782,1.1999189837297308e-06,0.0006127293454483151,8.383141221202095e-07,2002,0.001750655272709472,18.462502,0.000437663818177368
1650,6.9487005021073855e-06,1650,0.0110384952276945,1.220452759298496e-06,0.0005851900787092745,8.108723932309658e-07,2002,0.0016719716534550702,20.712502,0.00041799291336376754
1651,6.761551048839465e-06,1651,0.010710404254496,1.2640119848583709e-06,0.0005703176138922572,7.982532110872853e-07,2002,0.0016294788968350207,21.3125,0.0004073697242087552
1652,9.927014616550878e-06,1652,0.0191531870514154,1.9828055428661173e-06,0.0008398945210501552,1.175186980617582e-06,2002,0.002399698631571872,20.787498,0.000599924657892968
1653,4.4001983042107895e-05,1653,0.111992247402668,9.313353984907737e-06,0.0037362880539149,5.169015366845997e-06,2002,0.010675108725471142,19.587502,0.0026687771813677856
1654,0.00011473370977910236,1654,0.2693358361721039,2.6134561267099343e-05,0.0097580673173069,1.3325244253792334e-05,2002,0.027880192335162573,19.5125,0.006970048083790643
1655,8.080395491560921e-05,1655,0.1856225281953811,1.971917663468048e-05,0.0068702353164553,9.373256034450606e-06,2002,0.01962924376130086,18.9875,0.004907310940325215
1656,8.126854663714767e-05,1656,0.193894162774086,2.1115154595463537e-05,0.0069127329625189,9.461327863391489e-06,2002,0.01975066560719686,18.837502,0.004937666401799215
1657,0.0001497477205703035,1657,0.4153178632259369,4.0647453715791926e-05,0.0127459708601236,1.7624424799578264e-05,2002,0.036417059600353144,17.6375,0.009104264900088286
1658,0.0001927103876369074,1658,0.474758118391037,5.446065188152716e-05,0.0163885951042175,2.2502077626995742e-05,2002,0.04682455744062144,16.5875,0.01170613936015536
1659,9.744609997142106e-05,1659,0.2260437309741974,2.873757875931915e-05,0.0082724364474415,1.1376983820809984e-05,2002,0.023635532706975715,19.287498,0.005908883176743929
1660,7.172220648499206e-05,1660,0.1637491434812545,2.219189082097728e-05,0.0060910899192094,8.407352652284317e-06,2002,0.017403114054884,20.412498,0.004350778513721
1661,6.001885776640847e-05,1661,0.1318342238664627,1.9501885617501102e-05,0.0051022158004343,7.034837835817598e-06,2002,0.014577759429812286,21.2375,0.0036444398574530714
1662,4.600375541485846e-05,1662,0.0965752527117729,1.5710833395132795e-05,0.0039153196848928,5.381130449677585e-06,2002,0.011186627671122287,21.912498,0.002796656917780572
1663,3.6507048207568005e-05,1663,0.0749126449227333,1.3111713087710086e-05,0.003111402504146,4.260601144778775e-06,2002,0.008889721440417143,22.287498,0.002222430360104286
1664,3.461971573415212e-05,1664,0.0723458379507064,1.3066058272670489e-05,0.002955192932859,4.029056981380563e-06,2002,0.008443408379597143,21.7625,0.0021108520948992858
1665,3.4914686693809927e-05,1665,0.0715073868632316,1.3812904398946555e-05,0.0029850895516574,4.031233856949257e-06,2002,0.008528827290449716,21.837502,0.002132206822612429
1666,3.475185803836212e-05,1666,0.0731966793537139,1.439603693142999e-05,0.0029756135772913,3.989599463238847e-06,2002,0.008501753077975143,21.3125,0.0021254382694937857
1667,4.101193917449564e-05,1667,0.0889666751027107,1.773099575075321e-05,0.0035169522743672,4.670828275266104e-06,2002,0.010048435069620571,20.712502,0.0025121087674051428
1668,5.478710227180272e-05,1668,0.1272338926792144,2.463631062710192e-05,0.0047048041597008,6.200345978868427e-06,2002,0.013442297599145144,20.1125,0.003360574399786286
1669,8.149334462359548e-05,1669,0.1987370699644088,3.786174420383759e-05,0.0070047685876488,9.166808013105763e-06,2002,0.02001362453613943,18.462502,0.005003406134034857
1670,0.00011753041326301172,1670,0.3032594323158264,5.594206595560536e-05,0.0101056126877665,1.3192612641432788e-05,2002,0.02887317910790429,17.2625,0.007218294776976072
1671,0.00019095813331659883,1671,0.5332249999046326,9.184861846733838e-05,0.0164118856191635,2.1540356101468205e-05,2002,0.04689110176903857,14.5625,0.011722775442259643
1672,0.0001963723625522107,1672,0.4986778795719147,9.534589480608702e-05,0.0168437696993351,2.2043292119633406e-05,2002,0.04812505628381457,15.4625,0.012031264070953642
1673,0.00010696528624976054,1673,0.2548030316829681,5.250118920230307e-05,0.0091523937880992,1.2033811799483374e-05,2002,0.026149696537426288,15.762501,0.006537424134356572
1674,7.136218482628465e-05,1674,0.1623650342226028,3.5497821954777464e-05,0.006102736108005,8.073374374362174e-06,2002,0.017436388880014288,16.8875,0.004359097220003572
1675,5.301581404637545e-05,1675,0.1158127561211586,2.675747055036481e-05,0.0045356363989412,6.032248165865894e-06,2002,0.012958961139832002,18.7625,0.0032397402849580004
1676,5.415358464233577e-05,1676,0.1271105259656906,2.77688741334714e-05,0.0046383636072278,6.229388418432791e-06,2002,0.013252467449222285,19.4375,0.003313116862305571
1677,6.8435758294072e-05,1677,0.1593026220798492,3.5576704249251634e-05,0.00586728611961,7.902061042841524e-06,2002,0.016763674627457145,17.787498,0.004190918656864286
1678,5.913275890634395e-05,1678,0.1315146386623382,3.114515857305378e-05,0.0050720870494842,6.838539320597192e-06,2002,0.014491677284240572,18.912498,0.003622919321060143
1679,4.813202394871041e-05,1679,0.105930246412754,2.5691912014735863e-05,0.0041306619532406,5.591454737441381e-06,2002,0.011801891294973143,18.6125,0.002950472823743286
1680,4.305081529309973e-05,1680,0.0925188288092613,2.327479160157964e-05,0.0036972505040466,5.014683210902149e-06,2002,0.010563572868704572,18.537498,0.002640893217176143
1681,3.929665035684593e-05,1681,0.0845702812075614,2.1512685634661462e-05,0.0033775763586163,4.596187864081003e-06,2002,0.009650218167475143,18.537498,0.002412554541868786
1682,4.13268935517408e-05,1682,0.0909426435828208,2.2871887267683636e-05,0.0035548885352909,4.858818556385813e-06,2002,0.01015682438654543,16.8125,0.0025392060966363574
1683,4.095072654308751e-05,1683,0.0869294255971908,2.287710594828241e-05,0.0035250794608145,4.821233233087696e-06,2002,0.010071655602327144,17.712502,0.002517913900581786
1684,3.354892760398798e-05,1684,0.0691448748111724,1.8930122678284533e-05,0.0028900047764182,3.960431513405638e-06,2002,0.008257156504052,19.3625,0.002064289126013
1685,4.4376076402841136e-05,1685,0.1068511828780174,2.53556663665222e-05,0.0038295462727546,5.283159225655254e-06,2002,0.010941560779298858,20.1875,0.0027353901948247144
1686,7.962086237967014e-05,1686,0.192592367529869,4.599144449457526e-05,0.0068817865103483,9.45520332606975e-06,2002,0.019662247172423715,19.1375,0.004915561793105929
1687,8.44254027470015e-05,1687,0.2057017683982849,4.9238089559366927e-05,0.0073000136762857,1.0016513442678844e-05,2002,0.02085718193224486,19.0625,0.005214295483061215
1688,7.427561649819836e-05,1688,0.1712956130504608,4.375254502519965e-05,0.0064238235354423,8.760513082961552e-06,2002,0.018353781529835144,19.662498,0.004588445382458786
1689,5.638734364765696e-05,1689,0.1273208707571029,3.359995753271505e-05,0.0048783863894641,6.627974471484777e-06,2002,0.013938246827040287,20.2625,0.0034845617067600716
1690,4.707567495643161e-05,1690,0.1027920097112655,2.840243541868404e-05,0.0040756813250482,5.5031409829098266e-06,2002,0.011644803785852002,20.412498,0.0029112009464630005
1691,3.995266160927713e-05,1691,0.086213432252407,2.4397675588261336e-05,0.0034613572061061,4.651929884857964e-06,2002,0.009889592017446,19.3625,0.0024723980043615
1692,3.663542884169146e-05,1692,0.0780634358525276,2.2619578885496597e-05,0.0031764705199748,4.247978267812869e-06,2002,0.009075630057070858,18.837502,0.0022689075142677145
1693,3.3265376259805635e-05,1693,0.0696017667651176,2.0735822545248084e-05,0.0028863167390227,3.843216745735845e-06,2002,0.008246619254350572,18.3125,0.002061654813587643
1694,3.095450665568933e-05,1694,0.0648036077618599,1.9449571482255124e-05,0.0026875443290919,3.5727466638491023e-06,2002,0.0076786980831197145,17.2625,0.0019196745207799286
1695,2.8979236958548427e-05,1695,0.0591159090399742,1.8314454791834575e-05,0.0025175022892653,3.3407068258384243e-06,2002,0.0071928636836151435,16.8125,0.0017982159209037859
1696,2.550735007389449e-05,1696,0.0513133481144905,1.619337490410544e-05,0.002216970315203,2.9452244234562386e-06,2002,0.00633420090058,17.037498,0.001583550225145
1697,2.437915645714384e-05,1697,0.0494077205657959,1.5544192137895152e-05,0.0021207190584391,2.823078602887108e-06,2002,0.0060591973098260005,17.712502,0.0015147993274565001
1698,2.46656945819268e-05,1698,0.0498195067048072,1.578786577738356e-05,0.0021478501148521,2.861180973923183e-06,2002,0.006136714613863142,17.8625,0.0015341786534657856
1699,2.3966224034666084e-05,1699,0.0480021387338638,1.53854471136583e-05,0.002088630804792,2.786446202662773e-06,2002,0.005967516585120001,17.1875,0.0014918791462800003
1700,2.812778075167444e-05,1700,0.0611389614641666,1.8100319721270356e-05,0.0024538557045161,3.2958039355435176e-06,2002,0.007011016298617429,14.862499,0.0017527540746543572
1701,3.9872797060525045e-05,1701,0.0885272994637489,2.5689634640002623e-05,0.0034833068493753,4.685941348725464e-06,2002,0.009952305283929428,16.5875,0.002488076320982357
1702,4.434737638803199e-05,1702,0.0986028313636779,2.8597421987797134e-05,0.0038775091525167,5.227889687375864e-06,2002,0.011078597578619145,17.712502,0.002769649394654786
1703,4.114144394407049e-05,1703,0.0883910283446312,2.654186391737312e-05,0.0035989230964332,4.855940460402053e-06,2002,0.010282637418380572,17.712502,0.002570659354595143
1704,3.3989148505497724e-05,1704,0.0711575150489807,2.1924224711256105e-05,0.0029736962169408,4.025221642223187e-06,2002,0.008496274905545144,16.5125,0.002124068726386286
1705,2.885639150917996e-05,1705,0.0589435435831546,1.8614906366565265e-05,0.0025258669629693,3.428170884944848e-06,2002,0.007216762751340858,18.162498,0.0018041906878352146
1706,2.4730758013902232e-05,1706,0.0493184588849544,1.5973269910318777e-05,0.0021666486281901,2.9435125270538265e-06,2002,0.006190424651971714,20.1875,0.0015476061629929286
1707,3.82068392354995e-05,1707,0.0939515233039856,2.477071939210873e-05,0.0033545566257089,4.587210241879802e-06,2002,0.00958444750202543,18.537498,0.0023961118755063573
1708,0.00011507581075420605,1708,0.314499020576477,7.438627653755248e-05,0.0101206684485077,1.3875683180231135e-05,2002,0.028916195567164862,14.487499,0.007229048891791216
1709,0.00017710361862555146,1709,0.4781999588012695,0.0001135436978074722,0.015568726696074,2.1379128156695515e-05,2002,0.04448207627449715,15.387501,0.011120519068624287
1710,0.0001419664768036455,1710,0.3635378181934356,9.03261752682738e-05,0.0124560231342911,1.7120320990215987e-05,2002,0.035588637526546,17.412498,0.0088971593816365
1711,9.506654168944806e-05,1711,0.2307154089212417,6.024926187819801e-05,0.0083279749378561,1.1463813279988244e-05,2002,0.023794214108160287,17.337502,0.005948553527040072
1712,7.739383727312088e-05,1712,0.1904511302709579,4.894051744486205e-05,0.0067750588059425,9.383380529470742e-06,2002,0.01935731087412143,16.1375,0.004839327718530358
1713,7.934729364933446e-05,1713,0.1954304575920105,5.005248749512248e-05,0.006944587919861,9.66989500739146e-06,2002,0.01984167977103143,14.7875,0.004960419942757858
1714,7.085873221512884e-05,1714,0.1683567017316818,4.451432323548943e-05,0.0061976024881005,8.668201189721003e-06,2002,0.017707435680287143,14.4125,0.004426858920071786
1715,5.667057484970428e-05,1715,0.1311898082494735,3.535913128871471e-05,0.004949886817485,6.986437256273348e-06,2002,0.014142533764242859,8.7125,0.0035356334410607147
1716,4.63392170786392e-05,1716,0.1043233275413513,2.8721524358843453e-05,0.0040447949431836,5.756849077442894e-06,2002,0.011556556980524572,15.0875,0.002889139245131143
1717,3.811689748545177e-05,1717,0.0837794542312622,2.3504437194787897e-05,0.0033266341779381,4.77263984066667e-06,2002,0.009504669079823143,17.1875,0.002376167269955786
1718,3.2544794521527365e-05,1718,0.0704857856035232,2.0020001102238894e-05,0.0028407517820596,4.114155672141351e-06,2002,0.008116433663027429,16.8125,0.0020291084157568573
1719,2.853697878890671e-05,1719,0.0605646818876266,1.7563794244779274e-05,0.0024923703167587,3.6434828416531673e-06,2002,0.007121058047882,18.162498,0.0017802645119705
1720,2.483895696059335e-05,1720,0.0517685748636722,1.5288698705262505e-05,0.0021706125698983,3.196907755409484e-06,2002,0.006201750199709429,18.2375,0.0015504375499273573
1721,2.1808691599289887e-05,1721,0.0446977205574512,1.3420649338513613e-05,0.0019070882117375,2.82377459370764e-06,2002,0.0054488234621071436,18.7625,0.0013622058655267859
1722,1.93397791008465e-05,1722,0.039015993475914,1.1900310710188933e-05,0.0016925334930419,2.514513425921905e-06,2002,0.0048358099801197145,19.1375,0.0012089524950299286
1723,1.9416036593611352e-05,1723,0.040608525276184,1.1971889762207866e-05,0.0017019665101543,2.539045681260177e-06,2002,0.004862761457583714,18.2375,0.0012156903643959285
1724,2.4562134058214724e-05,1724,0.0543334670364856,1.519149464002112e-05,0.0021584900096058,3.229982667107833e-06,2002,0.0061671143131594285,15.5375,0.0015417785782898571
1725,2.9202268706285395e-05,1725,0.062892161309719,1.8065826225210916e-05,0.0025705425068736,3.847026619041571e-06,2002,0.007344407162496,15.987499,0.001836101790624
1726,2.7734209652408023e-05,1726,0.05865079164505,1.712496487016324e-05,0.0024426598101854,3.659593858174048e-06,2002,0.006979028029101143,16.5875,0.0017447570072752858
1727,2.4893312001950108e-05,1727,0.0516259856522083,1.5332559996750206e-05,0.0021932162344455,3.2888117402762877e-06,2002,0.006266332098415714,16.9625,0.0015665830246039286
