,Unnamed: 0,Step,Runoff_All(mm/day)_Delineated_Average,DON_Pool(gN/m2)_Delineated_Average,DOC_Pool(gC/m2)_Delineated_Average,NH4_Pool(gN/m2)_Delineated_Average,NO3_Pool(gN/m2)_Delineated_Average,Condition,Criteria,Sfcwater_Temp_C
1667,1667,1667,0.08896667510271072,1.7816541194915771,72.15752410888672,0.5622767210006714,0.28763964772224426,Postfire,Meets,20.712502
1668,1668,1668,0.12723389267921448,1.7820627689361572,72.24531555175781,0.5630084872245789,0.2966119349002838,Postfire,Meets,20.1125
1669,1669,1669,0.19873706996440887,1.7824873924255369,72.32193756103516,0.5640965104103088,0.3047836124897003,Postfire,Meets,18.462502
1670,1670,1670,0.3032594323158264,1.7828816175460815,72.39037322998047,0.566436767578125,0.31174564361572266,Postfire,Meets,17.2625
1671,1671,1671,0.5332249999046326,1.7832478284835815,72.44342803955078,0.5712970495223999,0.3164476752281189,Postfire,Exceeds,14.5625
1672,1672,1672,0.4986778795719147,1.7836217880249023,72.50170135498047,0.5731372833251953,0.3213831186294556,Postfire,Exceeds,15.4625
1673,1673,1673,0.2548030316829681,1.7839852571487433,72.56168365478516,0.5753160119056702,0.3257631063461304,Postfire,Exceeds,15.762501
1674,1674,1674,0.16236503422260284,1.7843457460403442,72.62760925292969,0.5779446363449097,0.32975253462791443,Postfire,Exceeds,16.8875
1675,1675,1675,0.1158127561211586,1.7847108840942385,72.70477294921875,0.5804133415222168,0.33373239636421204,Postfire,Exceeds,18.7625
1676,1676,1676,0.1271105259656906,1.785082221031189,72.78511810302734,0.5846897959709167,0.3380407691001892,Postfire,Exceeds,19.4375
1677,1677,1677,0.15930262207984924,1.785443663597107,72.85626220703125,0.587518572807312,0.3421677649021149,Postfire,Exceeds,17.787498
1678,1678,1678,0.13151463866233826,1.7858154773712158,72.9341812133789,0.5891560912132263,0.3462920188903809,Postfire,Exceeds,18.912498
1679,1679,1679,0.10593024641275406,1.7861899137496948,73.01072692871094,0.5913348793983461,0.3503669202327728,Postfire,Exceeds,18.6125
1680,1680,1680,0.09251882880926132,1.7865567207336426,73.08673095703125,0.5931180119514465,0.3543280959129333,Postfire,Exceeds,18.537498
1681,1681,1681,0.08457028120756149,1.7869324684143066,73.16275024414062,0.5952723622322083,0.3582456111907959,Postfire,Exceeds,18.537498
1682,1682,1682,0.09094264358282088,1.7872983217239382,73.2284927368164,0.5981050133705139,0.3618265986442566,Postfire,Exceeds,16.8125
1683,1683,1683,0.08692942559719086,1.7876580953598022,73.29928588867188,0.5997893810272217,0.36513614654541016,Postfire,Exceeds,17.712502
1684,1684,1684,0.06914487481117249,1.7880307435989382,73.38033294677734,0.6012091636657715,0.3684951663017273,Postfire,Exceeds,19.3625
1685,1685,1685,0.10685118287801744,1.7884002923965454,73.4652328491211,0.6052014827728271,0.3725505769252777,Postfire,Exceeds,20.1875
1686,1686,1686,0.19259236752986908,1.788769245147705,73.54383850097656,0.6065932512283325,0.3766745626926422,Postfire,Exceeds,19.1375
1687,1687,1687,0.2057017683982849,1.7891507148742676,73.62199401855469,0.6076990365982056,0.380824625492096,Postfire,Exceeds,19.0625
1688,1688,1688,0.17129561305046082,1.7895307540893557,73.70503997802734,0.6070278882980347,0.3850828409194946,Postfire,Exceeds,19.662498
1689,1689,1689,0.12732087075710294,1.7899236679077148,73.79212951660156,0.6065223217010498,0.3895251750946045,Postfire,Exceeds,20.2625
1690,1690,1690,0.10279200971126556,1.790316820144653,73.8806381225586,0.6053293943405151,0.3940671682357788,Postfire,Exceeds,20.412498
1691,1691,1691,0.08621343225240707,1.7907165288925169,73.96315002441406,0.6044946908950806,0.398457407951355,Postfire,Exceeds,19.3625
1692,1692,1692,0.07806343585252762,1.7911194562911987,74.0421142578125,0.6037604212760925,0.4025656282901764,Postfire,Exceeds,18.837502
1693,1693,1693,0.06960176676511765,1.7915086746215818,74.11770629882812,0.6031566262245178,0.4062580466270447,Postfire,Exceeds,18.3125
1694,1694,1694,0.0648036077618599,1.7918943166732788,74.18698120117188,0.6033803820610046,0.4094426333904265,Postfire,Exceeds,17.2625
1695,1695,1695,0.05911590903997421,1.7922794818878174,74.25318145751953,0.6036189198493958,0.4119991064071655,Postfire,Exceeds,16.8125
1696,1696,1696,0.05131334811449051,1.7926490306854248,74.32049560546875,0.6044349074363708,0.41409799456596375,Postfire,Exceeds,17.037498
1697,1697,1697,0.0494077205657959,1.7930158376693726,74.39151763916016,0.6057731509208679,0.4160396754741669,Postfire,Exceeds,17.712502
1698,1698,1698,0.04981950670480728,1.7933907508850098,74.46276092529297,0.6069455742835999,0.4178194403648377,Postfire,Exceeds,17.8625
1699,1699,1699,0.04800213873386383,1.7937499284744265,74.5301742553711,0.6081603765487671,0.4193140864372253,Postfire,Exceeds,17.1875
1700,1700,1700,0.061138961464166634,1.7941001653671265,74.58504486083984,0.6115975975990295,0.4205552935600281,Postfire,Exceeds,14.862499
1701,1701,1701,0.08852729946374893,1.794445276260376,74.64777374267578,0.6141873002052307,0.42164871096611023,Postfire,Exceeds,16.5875
1702,1702,1702,0.09860283136367798,1.7947883605957031,74.71685028076172,0.6161295175552368,0.4227336645126343,Postfire,Exceeds,17.712502
1703,1703,1703,0.0883910283446312,1.7951356172561646,74.78602600097656,0.6171507239341736,0.42370766401290894,Postfire,Exceeds,17.712502
1704,1704,1704,0.07115751504898071,1.7954823970794678,74.84841918945312,0.6184688806533813,0.4243920743465424,Postfire,Exceeds,16.5125
1705,1705,1705,0.05894354358315468,1.7958290576934814,74.91992950439453,0.6196160316467285,0.4250422716140747,Postfire,Exceeds,18.162498
1706,1706,1706,0.04931845888495445,1.7961798906326294,75.00420379638672,0.620113730430603,0.4259117543697357,Postfire,Exceeds,20.1875
1707,1707,1707,0.0939515233039856,1.7965331077575684,75.07745361328125,0.6240238547325134,0.4273461103439331,Postfire,Exceeds,18.537498
1708,1708,1708,0.31449902057647705,1.7968610525131226,75.12764739990234,0.6278547048568726,0.4276577830314636,Postfire,Exceeds,14.487499
1709,1709,1709,0.4781999588012695,1.7971991300582886,75.18140411376953,0.6304088830947876,0.4278162121772766,Postfire,Exceeds,15.387501
1710,1710,1710,0.3635378181934357,1.7975178956985474,75.24652099609375,0.6314432621002197,0.4283339679241181,Postfire,Exceeds,17.412498
1711,1711,1711,0.23071540892124176,1.7978579998016355,75.31202697753906,0.631847620010376,0.42890432476997375,Postfire,Exceeds,17.337502
1712,1712,1712,0.19045113027095795,1.7981909513473509,75.37081146240234,0.6337510347366333,0.4292783439159393,Postfire,Exceeds,16.1375
1713,1713,1713,0.1954304575920105,1.7985177040100098,75.42281341552734,0.6358723640441895,0.4293271005153656,Postfire,Exceeds,14.7875
1714,1714,1714,0.16835670173168182,1.798833250999451,75.47308349609375,0.637653112411499,0.4290567338466644,Postfire,Exceeds,14.4125
1715,1715,1715,0.13118980824947354,1.7991218566894531,75.50374603271484,0.6408351063728333,0.4280321896076201,Postfire,Exceeds,8.7125
1716,1716,1716,0.10432332754135132,1.7994039058685305,75.55550384521484,0.6439726948738098,0.42694512009620667,Postfire,Exceeds,15.0875
1717,1717,1717,0.08377945423126221,1.7997039556503296,75.61830139160156,0.6467905640602112,0.42595329880714417,Postfire,Exceeds,17.1875
1718,1718,1718,0.07048578560352325,1.8000000715255735,75.67926025390625,0.6494995355606079,0.42500466108322144,Postfire,Exceeds,16.8125
1719,1719,1719,0.06056468188762665,1.8003004789352417,75.74810791015625,0.6516080498695374,0.42419862747192383,Postfire,Exceeds,18.162498
1720,1720,1720,0.051768574863672256,1.8006157875061035,75.81764221191406,0.6532129645347595,0.42351818084716797,Postfire,Exceeds,18.2375
1721,1721,1721,0.04469772055745125,1.8009350299835205,75.89073944091797,0.6542723774909973,0.42298373579978943,Postfire,Exceeds,18.7625
1722,1722,1722,0.039015993475914,1.8012588024139404,75.96636962890625,0.6547345519065857,0.4226101934909821,Postfire,Exceeds,19.1375
1723,1723,1723,0.04060852527618408,1.8015905618667605,76.0371322631836,0.6558527946472168,0.4225023686885834,Postfire,Exceeds,18.2375
1724,1724,1724,0.05433346703648567,1.8019132614135744,76.09305572509766,0.6575329899787903,0.4223521649837494,Postfire,Exceeds,15.5375
1725,1725,1725,0.06289216130971909,1.8022395372390747,76.15103912353516,0.6582725644111633,0.4220485389232636,Postfire,Exceeds,15.987499
1726,1726,1726,0.05865079164505005,1.8025679588317869,76.21192169189453,0.6587592363357544,0.4216426610946655,Postfire,Exceeds,16.5875
1727,1727,1727,0.05162598565220833,1.8028825521469118,76.27489471435547,0.6590179800987244,0.4211503267288208,Postfire,Exceeds,16.9625
1728,1728,1728,0.04469426348805428,1.8032102584838867,76.34481811523438,0.6589450836181641,0.4206949174404144,Postfire,Exceeds,18.162498
1729,1729,1729,0.039031289517879486,1.803544282913208,76.41764068603516,0.6584329009056091,0.4203088283538817,Postfire,Exceeds,18.6875
1730,1730,1730,0.034472111612558365,1.803881049156189,76.48770904541016,0.6576836109161377,0.4199039936065674,Postfire,Exceeds,18.162498
1731,1731,1731,0.04102125763893128,1.804201602935791,76.54702758789062,0.6587257385253906,0.4196266829967499,Postfire,Exceeds,16.2125
1732,1732,1732,0.07720416784286499,1.804526448249817,76.59585571289062,0.6612208485603333,0.4192478656768799,Postfire,Exceeds,14.112499
1733,1733,1733,0.10214024782180786,1.804831385612488,76.63556671142578,0.6620782017707825,0.4182920753955841,Postfire,Exceeds,11.862499
1734,1734,1734,0.09071697294712068,1.805124044418335,76.67347717285156,0.6643340587615967,0.4169440269470215,Postfire,Exceeds,11.487499
1735,1735,1735,0.09823021292686462,1.8053884506225584,76.70491790771484,0.6682073473930359,0.4152921140193939,Postfire,Exceeds,9.6875
1736,1736,1736,0.096366286277771,1.805646181106568,76.73556518554688,0.671531617641449,0.4134297370910645,Postfire,Exceeds,9.7625
1737,1737,1737,0.07925649732351303,1.8058888912200928,76.77522277832031,0.6749938726425171,0.4115211069583893,Postfire,Exceeds,12.762501
1738,1738,1738,0.06671377271413803,1.8061388731002808,76.8152847290039,0.6785240769386292,0.4095856249332428,Postfire,Exceeds,13.0625
1739,1739,1739,0.05725869163870812,1.8063856363296509,76.85980224609375,0.681976854801178,0.4076459407806397,Postfire,Exceeds,14.112499
1740,1740,1740,0.04976300895214082,1.8066253662109373,76.909423828125,0.6852133870124817,0.4057219624519348,Postfire,Exceeds,15.237499
1741,1741,1741,0.04368967562913895,1.8068723678588867,76.9617691040039,0.6881533861160278,0.4038296937942505,Postfire,Exceeds,15.8375
1742,1742,1742,0.12044057250022888,1.807121753692627,77.00013732910156,0.6962475180625916,0.4020121991634369,Postfire,Exceeds,12.762501
1743,1743,1743,0.271110475063324,1.8073594570159912,77.03108978271484,0.6998564600944519,0.4001880884170532,Postfire,Exceeds,10.5125
1744,1744,1744,0.18698535859584808,1.8075822591781616,77.0677490234375,0.7030585408210754,0.39835816621780396,Postfire,Exceeds,12.387501
1745,1745,1745,0.20444735884666448,1.8078101873397827,77.09693908691406,0.7090573906898499,0.3964853584766388,Postfire,Exceeds,10.0625
1746,1746,1746,0.2286072224378585,1.8080096244812007,77.12004089355469,0.7133956551551819,0.3946101069450377,Postfire,Exceeds,7.5875
1747,1747,1747,0.16745640337467196,1.8082227706909184,77.1544418334961,0.7172779440879822,0.3927429914474487,Postfire,Exceeds,12.1625
1748,1748,1748,0.12361783534288405,1.8084295988082888,77.2035140991211,0.7208826541900635,0.3909010589122772,Postfire,Exceeds,15.6875
1749,1749,1749,0.09707479923963548,1.808656096458435,77.2486572265625,0.7243049144744873,0.3890731632709503,Postfire,Exceeds,14.5625
1750,1750,1750,0.08010584861040115,1.8088661432266235,77.28653717041016,0.7277165651321411,0.3872486352920532,Postfire,Exceeds,12.8375
1751,1751,1751,0.0681820660829544,1.8090890645980835,77.32642364501953,0.7310524582862854,0.3854349255561829,Postfire,Exceeds,13.362499
1752,1752,1752,0.05905095860362052,1.8093208074569704,77.36949157714844,0.7342313528060913,0.3836313784122467,Postfire,Exceeds,14.1875
1753,1753,1753,0.05189081281423569,1.8095251321792605,77.41165924072266,0.7372866868972778,0.38183721899986267,Postfire,Exceeds,13.887501
1754,1754,1754,0.046976760029792786,1.8097494840621948,77.45649719238281,0.7402893900871277,0.3800689578056336,Postfire,Exceeds,14.487499
1755,1755,1755,0.04290715232491493,1.8099905252456665,77.49600219726562,0.7431274056434631,0.3782941401004791,Postfire,Exceeds,13.2125
1756,1756,1756,0.03890398889780045,1.810205221176148,77.53447723388672,0.7459734082221985,0.3765091300010681,Postfire,Exceeds,12.987499
1757,1757,1757,0.03537435084581375,1.8104333877563483,77.58349609375,0.7485453486442566,0.3747510015964508,Postfire,Exceeds,15.387501
1758,1758,1758,0.03223128616809845,1.8106660842895508,77.6310806274414,0.7508952021598816,0.3730087578296661,Postfire,Exceeds,15.1625
1759,1759,1759,0.029587831348180767,1.810894250869751,77.6755599975586,0.7531468272209167,0.37126585841178894,Postfire,Exceeds,14.4125
1760,1760,1760,0.027528176084160805,1.811118483543396,77.7035903930664,0.755885899066925,0.3694620728492737,Postfire,Exceeds,9.6125
1761,1761,1761,0.02593283355236053,1.811323642730713,77.72799682617188,0.7590817213058472,0.3676427602767944,Postfire,Exceeds,8.3375
1762,1762,1762,0.024468285962939262,1.8115288019180296,77.75714111328125,0.7624343037605286,0.3658396899700165,Postfire,Exceeds,10.5875
1763,1763,1763,0.02309565059840679,1.8117210865020752,77.78495025634766,0.7659154534339905,0.3640587031841278,Postfire,Exceeds,10.1375
1764,1764,1764,0.021852506324648857,1.8119040727615359,77.813232421875,0.7694786190986633,0.3623026907444,Postfire,Exceeds,10.5875
1765,1765,1765,0.020633937790989883,1.8120895624160769,77.84998321533203,0.7729328274726868,0.3605494499206543,Postfire,Exceeds,13.2125
1766,1766,1766,0.0199073888361454,1.8122735023498533,77.88164520263672,0.7765809893608093,0.3588150143623352,Postfire,Exceeds,11.7875
1767,1767,1767,0.019471710547804832,1.8124537467956543,77.90198516845703,0.7803156971931458,0.3571552932262421,Postfire,Exceeds,7.1375
1768,1768,1768,0.018764719367027283,1.8126261234283447,77.92106628417969,0.7841516137123108,0.35558298230171204,Postfire,Exceeds,6.8375
1769,1769,1769,0.01795877330005169,1.8127833604812624,77.9463119506836,0.787990927696228,0.3540419340133667,Postfire,Exceeds,10.0625
1770,1770,1770,0.017127469182014462,1.8129476308822632,77.97511291503906,0.7917701601982117,0.3525092303752899,Postfire,Exceeds,11.4125
1771,1771,1771,0.016321636736392975,1.8131067752838133,78.00592803955078,0.7954846024513245,0.35097554326057434,Postfire,Exceeds,11.9375
1772,1772,1772,0.01621759682893753,1.8132621049880981,78.0299072265625,0.7995789647102356,0.34948667883872986,Postfire,Exceeds,9.6875
1773,1773,1773,0.016127370297908783,1.8134200572967527,78.06028747558594,0.8032686710357666,0.3479968309402466,Postfire,Exceeds,11.9375
1774,1774,1774,0.015762016177177433,1.81357491016388,78.08112335205078,0.8071898221969604,0.3465704917907715,Postfire,Exceeds,8.2625
1775,1775,1775,0.015574623830616474,1.8137019872665403,78.09085083007812,0.8121429085731506,0.34555426239967346,Postfire,Exceeds,-2.5375001
1776,1776,1776,0.015220212750136852,1.8138030767440803,78.09796905517578,0.8169442415237427,0.34508976340293884,Postfire,Exceeds,-9.212501
1777,1777,1777,0.014884598553180696,1.8138933181762693,78.10497283935547,0.8210387229919434,0.3445261120796204,Postfire,Exceeds,-2.7625002999999997
1778,1778,1778,0.01479438506066799,1.8139827251434328,78.11678314208984,0.8248064517974854,0.3438977897167206,Postfire,Exceeds,4.7375
1779,1779,1779,0.014676824212074282,1.8140687942504885,78.12564849853516,0.8284618258476257,0.3433261513710022,Postfire,Exceeds,1.8125
1780,1780,1780,0.014311459846794604,1.8141491413116453,78.13167572021484,0.8320801258087158,0.3429115116596222,Postfire,Exceeds,-2.7625002999999997
1781,1781,1781,0.013983462005853651,1.814217448234558,78.13818359375,0.8354517221450806,0.34251630306243896,Postfire,Exceeds,-1.1124996999999999
1782,1782,1782,0.013641455210745336,1.8142851591110232,78.14673614501953,0.8386479020118713,0.34212279319763184,Postfire,Exceeds,2.1125002
1783,1783,1783,0.01327766664326191,1.814353108406067,78.15652465820312,0.8417765498161316,0.34172266721725464,Postfire,Exceeds,4.3625
1784,1784,1784,0.012901741079986095,1.8144271373748784,78.16835021972656,0.8448746800422668,0.3413091003894806,Postfire,Exceeds,5.7875
1785,1785,1785,0.012533145025372505,1.8145018815994265,78.18004608154297,0.8480032086372375,0.34087857604026794,Postfire,Exceeds,5.7125
1786,1786,1786,0.01526365615427494,1.8145811557769769,78.194580078125,0.8531781435012817,0.34042224287986755,Postfire,Exceeds,7.3625
1787,1787,1787,0.018725560978055,1.8146506547927856,78.20427703857422,0.8564387559890747,0.3399754762649536,Postfire,Exceeds,3.4625
1788,1788,1788,0.018062343820929527,1.814722776412964,78.21176147460938,0.8597292304039001,0.33956754207611084,Postfire,Exceeds,0.38749993
1789,1789,1789,0.01745174080133438,1.8147940635681152,78.22048950195312,0.8628866076469421,0.3391689956188202,Postfire,Exceeds,2.8625002
1790,1790,1790,0.017096208408474922,1.8148667812347408,78.23263549804688,0.8661260008811951,0.33875441551208496,Postfire,Exceeds,5.8625
1791,1791,1791,0.016737187281250954,1.814937710762024,78.24982452392578,0.8693795800209045,0.3382981717586517,Postfire,Exceeds,8.7875
1792,1792,1792,0.016146432608366013,1.8150227069854736,78.26941680908203,0.8726276159286499,0.3377950191497803,Postfire,Exceeds,9.7625
1793,1793,1793,0.015463169664144516,1.8151026964187624,78.287841796875,0.8759298920631409,0.3372531533241272,Postfire,Exceeds,9.2375
1794,1794,1794,0.014864664524793625,1.8151886463165283,78.30252838134766,0.8792312145233154,0.33669331669807434,Postfire,Exceeds,7.2875
1795,1795,1795,0.014375589787960052,1.8152716159820559,78.31253814697266,0.8826352953910828,0.33616116642951965,Postfire,Exceeds,3.1625
1796,1796,1796,0.01391270849853754,1.8153547048568728,78.32770538330078,0.8859007358551025,0.3356062471866608,Postfire,Exceeds,7.5875
1797,1797,1797,0.0134377246722579,1.8154363632202148,78.34258270263672,0.8891719579696655,0.3350366055965424,Postfire,Exceeds,7.2125
1798,1798,1798,0.01298438385128975,1.815523624420166,78.35924530029297,0.8924570083618164,0.3344441950321197,Postfire,Exceeds,8.1875
1799,1799,1799,0.012559053488075731,1.8156126737594604,78.37387084960938,0.8957341909408569,0.3338386118412018,Postfire,Exceeds,7.0625
1800,1800,1800,0.012165199965238571,1.815702199935913,78.38931274414062,0.8990011811256409,0.33322039246559143,Postfire,Exceeds,7.5125
1801,1801,1801,0.011790125630795956,1.8157949447631843,78.40467834472656,0.9022674560546876,0.3325912058353424,Postfire,Exceeds,7.3625
1802,1802,1802,0.011433840729296207,1.8158859014511108,78.42044067382812,0.9055238962173462,0.3319495022296905,Postfire,Exceeds,7.6625
1803,1803,1803,0.011084549129009249,1.8159795999526973,78.43775939941406,0.9087790846824646,0.33128830790519714,Postfire,Exceeds,8.6375
1804,1804,1804,0.010742660611867905,1.8160752058029173,78.45603942871094,0.912026584148407,0.3306044340133667,Postfire,Exceeds,8.8625
1805,1805,1805,0.010418808087706566,1.8161730766296393,78.47396087646484,0.9152674078941344,0.32990625500679016,Postfire,Exceeds,8.6375
1806,1806,1806,0.01010427251458168,1.81627357006073,78.4936752319336,0.9184902906417848,0.32918018102645874,Postfire,Exceeds,9.6875
1807,1807,1807,0.009798161685466766,1.816370844841004,78.5133285522461,0.9216923117637634,0.3284331262111664,Postfire,Exceeds,9.5375
1808,1808,1808,0.010489494539797306,1.8164660930633545,78.52649688720703,0.9258307218551636,0.3277139067649841,Postfire,Exceeds,5.2625
1809,1809,1809,0.01081945188343525,1.81656277179718,78.5360336303711,0.9293888211250304,0.32706111669540405,Postfire,Exceeds,2.3375
1810,1810,1810,0.010857568122446535,1.8166598081588743,78.54729461669922,0.9354709386825562,0.327115535736084,Postfire,Exceeds,4.4375
1811,1811,1811,0.010946044698357582,1.8167456388473509,78.55928802490234,0.9414010643959044,0.3271645903587341,Postfire,Exceeds,4.8125
1812,1812,1812,0.01078179944306612,1.8168325424194336,78.57013702392578,0.9470556378364564,0.3272110819816589,Postfire,Exceeds,4.1375
1813,1813,1813,0.010527106001973152,1.8169186115264893,78.57955169677734,0.9525122642517092,0.3272484540939331,Postfire,Exceeds,2.7875
1814,1814,1814,0.010309407487511637,1.8170099258422847,78.59049987792969,0.9579073190689088,0.3272852897644043,Postfire,Exceeds,4.3625
1815,1815,1815,0.010138474404811859,1.817088007926941,78.6026611328125,0.9633296728134156,0.3273220658302307,Postfire,Exceeds,5.6375
1816,1816,1816,0.009936061687767506,1.8171746730804443,78.61235046386719,0.9685518741607666,0.32735475897789,Postfire,Exceeds,3.2375002
1817,1817,1817,0.009734775871038435,1.817245364189148,78.61959075927734,0.973447561264038,0.3273793160915375,Postfire,Exceeds,-0.0625
1818,1818,1818,0.009541528299450873,1.817318201065064,78.6290512084961,0.9782482385635376,0.32740268111228943,Postfire,Exceeds,3.2375002
1819,1819,1819,0.009339121170341969,1.8173938989639282,78.63878631591797,0.9830189347267152,0.32742416858673096,Postfire,Exceeds,3.7625
1820,1820,1820,0.009166964329779148,1.817458152770996,78.64415740966797,0.987346887588501,0.3274362087249756,Postfire,Exceeds,-2.9125001
1821,1821,1821,0.009026939980685713,1.8175232410430908,78.64936065673828,0.9913125038146972,0.3274435997009277,Postfire,Exceeds,-3.5125002999999997
1822,1822,1822,0.00888453982770443,1.817577838897705,78.65560150146484,0.9950995445251464,0.3274489641189575,Postfire,Exceeds,-0.5124999
1823,1823,1823,0.008746503852307795,1.8176308870315552,78.66043853759766,0.9985989928245544,0.32745087146759033,Postfire,Exceeds,-3.4375
1824,1824,1824,0.008631561882793903,1.817681670188904,78.6636962890625,1.0016292333602903,0.3274472951889038,Postfire,Exceeds,-9.512501
1825,1825,1825,0.008520678617060184,1.8177229166030884,78.66778564453125,1.0044870376586914,0.3274416923522949,Postfire,Exceeds,-3.7374997000000003
1826,1826,1826,0.00839628092944622,1.8177627325057983,78.67268371582031,1.0073050260543823,0.32743623852729803,Postfire,Exceeds,-0.96249986
1827,1827,1827,0.008265979588031769,1.8178062438964844,78.67790985107422,1.0101293325424194,0.3274310529232025,Postfire,Exceeds,0.0124999285
1828,1828,1828,0.008134646341204643,1.8178526163101203,78.68362426757812,1.01296865940094,0.32742783427238464,Postfire,Exceeds,0.7624999
1829,1829,1829,0.008005179464817047,1.8178979158401487,78.6892318725586,1.01585054397583,0.32742318511009216,Postfire,Exceeds,0.7624999
1830,1830,1830,0.008452387526631355,1.81794023513794,78.70052337646484,1.0197157859802246,0.3274196982383728,Postfire,Exceeds,6.6875
1831,1831,1831,0.01571192592382431,1.817997455596924,78.71553802490234,1.0270781517028809,0.3273010849952698,Postfire,Exceeds,8.2625
1832,1832,1832,0.028003759682178497,1.818061709403992,78.72681427001953,1.0300778150558472,0.3271699845790863,Postfire,Exceeds,5.6375
1833,1833,1833,0.0262243002653122,1.8181160688400269,78.73976135253906,1.0332051515579224,0.3270253539085388,Postfire,Exceeds,6.8375
1834,1834,1834,0.02471216768026352,1.8181756734848025,78.7475814819336,1.0363564491271973,0.3268807828426361,Postfire,Exceeds,2.3375
1835,1835,1835,0.023370828479528427,1.8182445764541624,78.76105499267578,1.0396113395690918,0.3267234265804291,Postfire,Exceeds,6.9875
1836,1836,1836,0.022563494741916656,1.8183143138885496,78.77291107177734,1.0430977344512942,0.32655468583106995,Postfire,Exceeds,5.8625
1837,1837,1837,0.021701967343688008,1.818368911743164,78.78240966796875,1.0464783906936646,0.3263828158378601,Postfire,Exceeds,3.8375
1838,1838,1838,0.02119570411741734,1.818436861038208,78.79257202148438,1.0500423908233645,0.32620692253112793,Postfire,Exceeds,4.2875
1839,1839,1839,0.02045572176575661,1.8185067176818848,78.80169677734375,1.0534688234329224,0.3260310590267181,Postfire,Exceeds,3.3125
1840,1840,1840,0.01951926201581955,1.818575143814087,78.81278228759766,1.0569072961807249,0.32584887742996216,Postfire,Exceeds,5.3375
1841,1841,1841,0.01926257088780403,1.818646550178528,78.82817840576172,1.060783624649048,0.3256507217884064,Postfire,Exceeds,7.8875
1842,1842,1842,0.019007867202162743,1.8187190294265747,78.84069061279297,1.064395308494568,0.3254435956478119,Postfire,Exceeds,6.0125
1843,1843,1843,0.01811760850250721,1.8187936544418333,78.85545349121094,1.0680818557739258,0.3252236247062683,Postfire,Exceeds,7.4375
1844,1844,1844,0.01728150248527527,1.818880558013916,78.87026977539062,1.0718389749526978,0.3249935507774353,Postfire,Exceeds,7.2875
1845,1845,1845,0.016560055315494537,1.8189597129821773,78.88076782226562,1.075623869895935,0.32476335763931274,Postfire,Exceeds,4.0625
1846,1846,1846,0.015968982130289078,1.8190252780914309,78.88846588134766,1.0793572664260864,0.32455483078956604,Postfire,Exceeds,0.6125001
1847,1847,1847,0.015463058836758137,1.819093942642212,78.89501953125,1.0829263925552368,0.32437223196029663,Postfire,Exceeds,-1.1124996999999999
1848,1848,1848,0.014970553107559681,1.819159984588623,78.90357971191406,1.086381912231445,0.3241887986660004,Postfire,Exceeds,2.7875
1849,1849,1849,0.01474079769104719,1.819226861000061,78.91531372070312,1.0899596214294434,0.3240005075931549,Postfire,Exceeds,5.7875
1850,1850,1850,0.01872883178293705,1.8193031549453729,78.92963409423828,1.0958420038223269,0.3238012194633484,Postfire,Exceeds,7.2125
1851,1851,1851,0.026779253035783768,1.8193856477737433,78.94964599609375,1.1007355451583862,0.3235795199871063,Postfire,Exceeds,9.6875
1852,1852,1852,0.02844863198697567,1.819469690322876,78.97211456298828,1.104631781578064,0.323334276676178,Postfire,Exceeds,10.7375
1853,1853,1853,0.02640473283827305,1.819562554359436,78.98832702636719,1.108587622642517,0.3230758011341095,Postfire,Exceeds,7.8125
1854,1854,1854,0.024764440953731537,1.8196430206298828,79.00089263916016,1.1125563383102417,0.3228176236152649,Postfire,Exceeds,5.5625
1855,1855,1855,0.023369448259472847,1.819729924201965,79.01651763916016,1.1165759563446045,0.32255080342292786,Postfire,Exceeds,7.2875
1856,1856,1856,0.02405618317425251,1.8198139667510984,79.02999877929688,1.121108055114746,0.3222839832305908,Postfire,Exceeds,5.9375
1857,1857,1857,0.02347261644899845,1.8199067115783687,79.03901672363281,1.1251165866851809,0.32203420996665955,Postfire,Exceeds,2.0375
1858,1858,1858,0.0222773551940918,1.8199918270111084,79.05058288574219,1.129003643989563,0.3217876851558685,Postfire,Exceeds,4.7375
1859,1859,1859,0.021120352670550343,1.8200730085372925,79.06394958496094,1.132901310920715,0.321534663438797,Postfire,Exceeds,6.3875
1860,1860,1860,0.02006370946764946,1.8201630115509035,79.07611083984375,1.136808156967163,0.3212795853614807,Postfire,Exceeds,5.1875
1861,1861,1861,0.019473910331726074,1.820243000984192,79.09174346923828,1.140935301780701,0.3210179805755615,Postfire,Exceeds,7.4375
1862,1862,1862,0.01882956735789776,1.8203355073928835,79.11290740966797,1.1449851989746094,0.3207356631755829,Postfire,Exceeds,10.0625
1863,1863,1863,0.01780267246067524,1.8204368352890008,79.13578796386719,1.1491447687149048,0.3204320967197418,Postfire,Exceeds,10.5875
1864,1864,1864,0.016885364428162575,1.8205322027206416,79.1556167602539,1.1533561944961548,0.3201140761375427,Postfire,Exceeds,9.3125
1865,1865,1865,0.01607850193977356,1.8206273317337043,79.17454528808594,1.1576135158538818,0.3197877109050751,Postfire,Exceeds,9.0125
1866,1866,1866,0.01644355989992619,1.8207370042800903,79.19291687011719,1.1624586582183838,0.3194566965103149,Postfire,Exceeds,8.4875
1867,1867,1867,0.03872336447238922,1.8208404779434204,79.20658111572266,1.171477437019348,0.31913724541664124,Postfire,Exceeds,5.1875
